Gauge gauge_0 Location: X=1.02, Y=0.0
Time(s) dt(s) Depth(m) Elevation(m)
3.037124 0.007396 0.002856 -0.497144
3.044494 0.007370 0.002866 -0.497134
3.051869 0.007375 0.002876 -0.497124
3.059230 0.007361 0.002885 -0.497115
3.066583 0.007353 0.002892 -0.497108
3.073923 0.007340 0.002899 -0.497101
3.081250 0.007327 0.002905 -0.497095
3.088563 0.007313 0.002910 -0.497090
3.095861 0.007298 0.002915 -0.497085
3.100000 0.004139 0.002911 -0.497089
3.107511 0.007511 0.002926 -0.497074
3.114415 0.006904 0.002925 -0.497075
3.121546 0.007130 0.002934 -0.497066
3.128592 0.007046 0.002944 -0.497056
3.135680 0.007088 0.002958 -0.497042
3.142755 0.007075 0.002972 -0.497028
3.149834 0.007079 0.002987 -0.497013
3.156905 0.007071 0.003000 -0.497000
3.163970 0.007065 0.003012 -0.496988
3.171025 0.007056 0.003023 -0.496977
3.178071 0.007045 0.003031 -0.496969
3.185105 0.007034 0.003038 -0.496962
3.192127 0.007022 0.003044 -0.496956
3.199136 0.007009 0.003048 -0.496952
3.200000 0.000864 0.003046 -0.496954
3.200000 0.000000 0.003046 -0.496954
3.207126 0.007126 0.003060 -0.496940
3.213818 0.006692 0.003059 -0.496941
3.220680 0.006862 0.003068 -0.496932
3.227493 0.006813 0.003078 -0.496922
3.234325 0.006832 0.003090 -0.496910
3.241150 0.006825 0.003103 -0.496897
3.247975 0.006825 0.003115 -0.496885
3.254795 0.006819 0.003126 -0.496874
3.261607 0.006813 0.003135 -0.496865
3.268411 0.006804 0.003143 -0.496857
3.275204 0.006793 0.003149 -0.496851
3.281986 0.006782 0.003154 -0.496846
3.288756 0.006770 0.003158 -0.496842
3.295512 0.006756 0.003161 -0.496839
3.300000 0.004488 0.003159 -0.496841
3.306957 0.006957 0.003172 -0.496828
3.313439 0.006481 0.003168 -0.496832
3.320052 0.006613 0.003173 -0.496827
3.326626 0.006574 0.003182 -0.496818
3.333210 0.006584 0.003193 -0.496807
3.339786 0.006576 0.003206 -0.496794
3.346358 0.006572 0.003219 -0.496781
3.352922 0.006564 0.003232 -0.496768
3.359477 0.006555 0.003244 -0.496756
3.366022 0.006545 0.003254 -0.496746
3.372556 0.006534 0.003264 -0.496736
3.379078 0.006522 0.003272 -0.496728
3.385588 0.006510 0.003279 -0.496721
3.392085 0.006497 0.003284 -0.496716
3.398568 0.006483 0.003289 -0.496711
3.400000 0.001432 0.003287 -0.496713
3.400000 0.000000 0.003287 -0.496713
3.406644 0.006644 0.003305 -0.496695
3.412806 0.006161 0.003305 -0.496695
3.419136 0.006330 0.003315 -0.496685
3.425440 0.006305 0.003328 -0.496672
3.431757 0.006316 0.003342 -0.496658
3.438070 0.006314 0.003357 -0.496643
3.444381 0.006311 0.003370 -0.496630
3.450686 0.006305 0.003383 -0.496617
3.456983 0.006297 0.003393 -0.496607
3.463271 0.006288 0.003401 -0.496599
3.469549 0.006278 0.003408 -0.496592
3.475815 0.006266 0.003413 -0.496587
3.482070 0.006255 0.003417 -0.496583
3.488312 0.006243 0.003420 -0.496580
3.494543 0.006230 0.003423 -0.496577
3.500000 0.005457 0.003422 -0.496578
3.506333 0.006333 0.003434 -0.496566
3.512436 0.006103 0.003431 -0.496569
3.518562 0.006126 0.003434 -0.496566
3.524671 0.006109 0.003439 -0.496561
3.530774 0.006103 0.003447 -0.496553
3.536869 0.006095 0.003458 -0.496542
3.542957 0.006088 0.003469 -0.496531
3.549037 0.006080 0.003481 -0.496519
3.555108 0.006072 0.003492 -0.496508
3.561171 0.006063 0.003503 -0.496497
3.567225 0.006054 0.003514 -0.496486
3.573269 0.006044 0.003523 -0.496477
3.579303 0.006034 0.003531 -0.496469
3.585327 0.006024 0.003539 -0.496461
3.591340 0.006013 0.003545 -0.496455
3.597342 0.006002 0.003551 -0.496449
3.600000 0.002658 0.003549 -0.496451
3.606177 0.006177 0.003566 -0.496434
3.611922 0.005745 0.003565 -0.496435
3.617793 0.005871 0.003574 -0.496426
3.623655 0.005862 0.003585 -0.496415
3.629522 0.005868 0.003598 -0.496402
3.635390 0.005867 0.003612 -0.496388
3.641255 0.005866 0.003626 -0.496374
3.647118 0.005863 0.003638 -0.496362
3.652976 0.005858 0.003649 -0.496351
3.658828 0.005852 0.003659 -0.496341
3.664673 0.005845 0.003667 -0.496333
3.670511 0.005838 0.003673 -0.496327
3.676341 0.005830 0.003678 -0.496322
3.682162 0.005822 0.003682 -0.496318
3.687975 0.005813 0.003685 -0.496315
3.693780 0.005805 0.003687 -0.496313
3.699576 0.005796 0.003689 -0.496311
3.700000 0.000424 0.003688 -0.496312
3.705875 0.005875 0.003700 -0.496300
3.711554 0.005678 0.003699 -0.496301
3.717265 0.005711 0.003704 -0.496296
3.722966 0.005701 0.003711 -0.496289
3.728665 0.005699 0.003721 -0.496279
3.734361 0.005696 0.003731 -0.496269
3.740054 0.005693 0.003743 -0.496257
3.745743 0.005689 0.003754 -0.496246
3.751427 0.005684 0.003765 -0.496235
3.757106 0.005679 0.003776 -0.496224
3.762780 0.005673 0.003785 -0.496215
3.768447 0.005667 0.003793 -0.496207
3.774107 0.005660 0.003800 -0.496200
3.779758 0.005651 0.003807 -0.496193
3.785401 0.005642 0.003812 -0.496188
3.791034 0.005633 0.003817 -0.496183
3.796657 0.005624 0.003821 -0.496179
3.800000 0.003343 0.003819 -0.496181
3.805778 0.005778 0.003835 -0.496165
3.811234 0.005455 0.003833 -0.496167
3.816757 0.005524 0.003839 -0.496161
3.822272 0.005514 0.003848 -0.496152
3.827784 0.005512 0.003859 -0.496141
3.833292 0.005508 0.003872 -0.496128
3.838797 0.005505 0.003885 -0.496115
3.844297 0.005500 0.003899 -0.496101
3.849791 0.005494 0.003911 -0.496089
3.855278 0.005488 0.003922 -0.496078
3.860759 0.005481 0.003933 -0.496067
3.866233 0.005474 0.003941 -0.496059
3.871698 0.005466 0.003949 -0.496051
3.877157 0.005458 0.003955 -0.496045
3.882608 0.005451 0.003961 -0.496039
3.888051 0.005443 0.003965 -0.496035
3.893487 0.005436 0.003969 -0.496031
3.898915 0.005428 0.003972 -0.496028
3.900000 0.001085 0.003970 -0.496030
3.900000 0.000000 0.003970 -0.496030
3.905437 0.005437 0.003986 -0.496014
3.910726 0.005290 0.003986 -0.496014
3.916066 0.005340 0.003993 -0.496007
3.921401 0.005334 0.004002 -0.495998
3.926733 0.005332 0.004013 -0.495987
3.932061 0.005328 0.004025 -0.495975
3.937385 0.005325 0.004036 -0.495964
3.942706 0.005320 0.004047 -0.495953
3.948022 0.005316 0.004058 -0.495942
3.953334 0.005312 0.004066 -0.495934
3.958640 0.005307 0.004074 -0.495926
3.963942 0.005302 0.004080 -0.495920
3.969239 0.005297 0.004085 -0.495915
3.974530 0.005291 0.004088 -0.495912
3.979816 0.005286 0.004091 -0.495909
3.985097 0.005281 0.004092 -0.495908
3.990372 0.005275 0.004094 -0.495906
3.995641 0.005269 0.004094 -0.495906
4.000000 0.004359 0.004092 -0.495908
4.005377 0.005377 0.004103 -0.495897
4.010583 0.005206 0.004100 -0.495900
4.015789 0.005206 0.004100 -0.495900
4.020988 0.005199 0.004103 -0.495897
4.026183 0.005194 0.004108 -0.495892
4.031373 0.005191 0.004115 -0.495885
4.036561 0.005187 0.004124 -0.495876
4.041744 0.005184 0.004133 -0.495867
4.046925 0.005180 0.004142 -0.495858
4.052101 0.005177 0.004151 -0.495849
4.057274 0.005173 0.004159 -0.495841
4.062443 0.005169 0.004167 -0.495833
4.067608 0.005165 0.004173 -0.495827
4.072768 0.005161 0.004179 -0.495821
4.077925 0.005157 0.004184 -0.495816
4.083077 0.005152 0.004189 -0.495811
4.088225 0.005148 0.004193 -0.495807
4.093369 0.005144 0.004197 -0.495803
4.098508 0.005139 0.004200 -0.495800
4.100000 0.001492 0.004199 -0.495801
4.100000 0.000000 0.004199 -0.495801
4.104997 0.004997 0.004214 -0.495786
4.110035 0.005039 0.004217 -0.495783
4.115100 0.005065 0.004225 -0.495775
4.120168 0.005068 0.004235 -0.495765
4.125237 0.005069 0.004245 -0.495755
4.130306 0.005069 0.004255 -0.495745
4.135374 0.005068 0.004266 -0.495734
4.140442 0.005068 0.004275 -0.495725
4.145509 0.005067 0.004284 -0.495716
4.150574 0.005065 0.004292 -0.495708
4.155637 0.005063 0.004299 -0.495701
4.160699 0.005061 0.004306 -0.495694
4.165758 0.005059 0.004311 -0.495689
4.170815 0.005057 0.004316 -0.495684
4.175870 0.005055 0.004320 -0.495680
4.180923 0.005052 0.004324 -0.495676
4.185972 0.005050 0.004327 -0.495673
4.191019 0.005047 0.004331 -0.495669
4.196063 0.005044 0.004335 -0.495665
4.200000 0.003937 0.004336 -0.495664
4.205032 0.005032 0.004349 -0.495651
4.210019 0.004987 0.004351 -0.495649
4.215007 0.004987 0.004357 -0.495643
4.219994 0.004987 0.004365 -0.495635
4.224979 0.004986 0.004376 -0.495624
4.229962 0.004982 0.004388 -0.495612
4.234940 0.004978 0.004400 -0.495600
4.239913 0.004973 0.004413 -0.495587
4.244880 0.004968 0.004426 -0.495574
4.249842 0.004961 0.004439 -0.495561
4.254796 0.004954 0.004450 -0.495550
4.259742 0.004947 0.004461 -0.495539
4.264681 0.004939 0.004471 -0.495529
4.269612 0.004931 0.004481 -0.495519
4.274534 0.004922 0.004490 -0.495510
4.279448 0.004914 0.004499 -0.495501
4.284353 0.004905 0.004507 -0.495493
4.289249 0.004896 0.004515 -0.495485
4.294136 0.004887 0.004522 -0.495478
4.299015 0.004879 0.004530 -0.495470
4.300000 0.000985 0.004530 -0.495470
4.300000 0.000000 0.004530 -0.495470
4.304739 0.004739 0.004547 -0.495453
4.309517 0.004778 0.004553 -0.495447
4.314312 0.004794 0.004563 -0.495437
4.319107 0.004795 0.004576 -0.495424
4.323901 0.004794 0.004590 -0.495410
4.328693 0.004792 0.004605 -0.495395
4.333482 0.004789 0.004620 -0.495380
4.338268 0.004786 0.004634 -0.495366
4.343049 0.004781 0.004648 -0.495352
4.347826 0.004776 0.004662 -0.495338
4.352596 0.004771 0.004674 -0.495326
4.357361 0.004765 0.004685 -0.495315
4.362120 0.004759 0.004694 -0.495306
4.366872 0.004752 0.004703 -0.495297
4.371619 0.004746 0.004711 -0.495289
4.376358 0.004740 0.004719 -0.495281
4.381092 0.004733 0.004726 -0.495274
4.385819 0.004727 0.004732 -0.495268
4.390539 0.004720 0.004738 -0.495262
4.395253 0.004714 0.004744 -0.495256
4.399960 0.004707 0.004749 -0.495251
4.400000 0.000040 0.004749 -0.495251
4.400000 0.000000 0.004749 -0.495251
4.404791 0.004791 0.004763 -0.495237
4.409455 0.004664 0.004766 -0.495234
4.414101 0.004646 0.004771 -0.495229
4.418743 0.004642 0.004778 -0.495222
4.423382 0.004640 0.004786 -0.495214
4.428020 0.004638 0.004797 -0.495203
4.432656 0.004636 0.004808 -0.495192
4.437290 0.004634 0.004819 -0.495181
4.441921 0.004631 0.004830 -0.495170
4.446548 0.004627 0.004841 -0.495159
4.451171 0.004623 0.004852 -0.495148
4.455789 0.004618 0.004862 -0.495138
4.460401 0.004612 0.004871 -0.495129
4.465007 0.004606 0.004879 -0.495121
4.469607 0.004600 0.004887 -0.495113
4.474201 0.004594 0.004893 -0.495107
4.478789 0.004588 0.004900 -0.495100
4.483370 0.004581 0.004905 -0.495095
4.487945 0.004575 0.004911 -0.495089
4.492513 0.004568 0.004916 -0.495084
4.497075 0.004561 0.004921 -0.495079
4.500000 0.002925 0.004921 -0.495079
4.504487 0.004487 0.004935 -0.495065
4.508951 0.004464 0.004936 -0.495064
4.513429 0.004477 0.004940 -0.495060
4.517910 0.004481 0.004946 -0.495054
4.522393 0.004483 0.004955 -0.495045
4.526876 0.004483 0.004965 -0.495035
4.531359 0.004483 0.004976 -0.495024
4.535842 0.004482 0.004987 -0.495013
4.540322 0.004480 0.004997 -0.495003
4.544799 0.004477 0.005007 -0.494993
4.549273 0.004474 0.005016 -0.494984
4.553744 0.004470 0.005023 -0.494977
4.558210 0.004466 0.005030 -0.494970
4.562671 0.004461 0.005036 -0.494964
4.567127 0.004456 0.005041 -0.494959
4.571578 0.004451 0.005046 -0.494954
4.576023 0.004445 0.005049 -0.494951
4.580463 0.004439 0.005053 -0.494947
4.584896 0.004433 0.005055 -0.494945
4.589323 0.004427 0.005058 -0.494942
4.593744 0.004421 0.005060 -0.494940
4.598160 0.004415 0.005062 -0.494938
4.600000 0.001840 0.005060 -0.494940
4.600000 0.000000 0.005060 -0.494940
4.604181 0.004181 0.005071 -0.494929
4.608485 0.004304 0.005071 -0.494929
4.612815 0.004330 0.005074 -0.494926
4.617156 0.004341 0.005079 -0.494921
4.621501 0.004345 0.005086 -0.494914
4.625849 0.004348 0.005094 -0.494906
4.630197 0.004349 0.005103 -0.494897
4.634546 0.004349 0.005112 -0.494888
4.638894 0.004348 0.005121 -0.494879
4.643240 0.004346 0.005130 -0.494870
4.647582 0.004343 0.005138 -0.494862
4.651922 0.004340 0.005145 -0.494855
4.656258 0.004336 0.005152 -0.494848
4.660589 0.004331 0.005158 -0.494842
4.664916 0.004327 0.005164 -0.494836
4.669238 0.004322 0.005169 -0.494831
4.673555 0.004317 0.005174 -0.494826
4.677866 0.004312 0.005179 -0.494821
4.682173 0.004306 0.005183 -0.494817
4.686474 0.004301 0.005187 -0.494813
4.690769 0.004296 0.005191 -0.494809
4.695059 0.004290 0.005194 -0.494806
4.699344 0.004285 0.005196 -0.494804
4.700000 0.000656 0.005196 -0.494804
4.700000 0.000000 0.005196 -0.494804
4.704258 0.004258 0.005207 -0.494793
4.708477 0.004219 0.005208 -0.494792
4.712701 0.004224 0.005209 -0.494791
4.716927 0.004226 0.005213 -0.494787
4.721153 0.004226 0.005218 -0.494782
4.725380 0.004227 0.005225 -0.494775
4.729606 0.004226 0.005232 -0.494768
4.733831 0.004225 0.005241 -0.494759
4.738055 0.004224 0.005250 -0.494750
4.742277 0.004222 0.005260 -0.494740
4.746497 0.004219 0.005269 -0.494731
4.750713 0.004216 0.005279 -0.494721
4.754926 0.004213 0.005289 -0.494711
4.759134 0.004208 0.005298 -0.494702
4.763338 0.004204 0.005307 -0.494693
4.767537 0.004199 0.005315 -0.494685
4.771731 0.004194 0.005323 -0.494677
4.775921 0.004189 0.005330 -0.494670
4.780105 0.004184 0.005337 -0.494663
4.784285 0.004179 0.005344 -0.494656
4.788459 0.004174 0.005350 -0.494650
4.792628 0.004169 0.005355 -0.494645
4.796792 0.004164 0.005360 -0.494640
