Gauge gauge_1 Location: X=1.02, Y=0.03
Time(s) dt(s) Depth(m) Elevation(m)
0.900000 0.002768 0.000002 -0.049748
0.914519 0.014519 0.000000 -0.049750
0.923489 0.008970 0.000002 -0.049748
0.933812 0.010324 0.000000 -0.049750
0.944843 0.011031 0.000002 -0.049748
0.957177 0.012335 0.000000 -0.049750
0.969551 0.012374 0.000002 -0.049748
0.982461 0.012910 0.000000 -0.049750
0.995045 0.012583 0.000002 -0.049748
1.000000 0.004955 0.000002 -0.049748
1.014073 0.014073 0.000000 -0.049750
1.023378 0.009305 0.000002 -0.049748
1.034314 0.010935 0.000000 -0.049750
1.045825 0.011512 0.000003 -0.049747
1.059040 0.013215 0.000000 -0.049750
1.071286 0.012245 0.000003 -0.049747
1.085396 0.014110 0.000000 -0.049750
1.097573 0.012178 0.000003 -0.049747
1.100000 0.002427 0.000003 -0.049747
1.114982 0.014982 0.000000 -0.049750
1.123685 0.008704 0.000002 -0.049748
1.133840 0.010155 0.000000 -0.049750
1.144826 0.010986 0.000003 -0.049747
1.157730 0.012904 0.000000 -0.049750
1.169608 0.011877 0.000004 -0.049746
1.183234 0.013627 0.000000 -0.049750
1.195404 0.012169 0.000004 -0.049746
1.200000 0.004596 0.000004 -0.049746
1.214353 0.014353 0.000000 -0.049750
1.223506 0.009153 0.000003 -0.049747
1.233986 0.010480 0.000000 -0.049750
1.245026 0.011040 0.000004 -0.049746
1.257888 0.012862 0.000000 -0.049750
1.269653 0.011765 0.000004 -0.049746
1.283155 0.013503 0.000000 -0.049750
1.294897 0.011742 0.000005 -0.049745
1.300000 0.005103 0.000004 -0.049746
1.313937 0.013937 0.000000 -0.049750
1.323281 0.009343 0.000004 -0.049746
1.333853 0.010572 0.000000 -0.049750
1.344768 0.010915 0.000005 -0.049745
1.357302 0.012534 0.000000 -0.049750
1.368840 0.011538 0.000005 -0.049745
1.381835 0.012995 0.000000 -0.049750
1.393454 0.011619 0.000006 -0.049744
1.400000 0.006546 0.000004 -0.049746
1.413577 0.013577 0.000000 -0.049750
1.423457 0.009881 0.000005 -0.049745
1.434592 0.011134 0.000000 -0.049750
1.445630 0.011038 0.000006 -0.049744
1.458210 0.012580 0.000000 -0.049750
1.469532 0.011322 0.000007 -0.049743
1.482468 0.012936 0.000000 -0.049750
1.493816 0.011348 0.000007 -0.049743
1.500000 0.006184 0.000005 -0.049745
1.513363 0.013363 0.000000 -0.049750
1.523067 0.009705 0.000007 -0.049743
1.534042 0.010975 0.000000 -0.049750
1.544867 0.010825 0.000008 -0.049742
1.557225 0.012358 0.000000 -0.049750
1.568286 0.011060 0.000008 -0.049742
1.580850 0.012564 0.000000 -0.049750
1.591975 0.011126 0.000009 -0.049741
1.600000 0.008025 0.000003 -0.049747
1.600000 0.000000 0.000003 -0.049747
1.612778 0.012778 0.000000 -0.049750
1.623477 0.010699 0.000009 -0.049741
1.635471 0.011993 0.000000 -0.049750
1.646325 0.010854 0.000010 -0.049740
1.658625 0.012300 0.000000 -0.049750
1.669504 0.010879 0.000010 -0.049740
1.681921 0.012417 0.000000 -0.049750
1.692841 0.010921 0.000011 -0.049739
1.700000 0.007159 0.000006 -0.049744
1.712650 0.012650 0.000000 -0.049750
1.722819 0.010169 0.000011 -0.049739
1.734237 0.011418 0.000000 -0.049750
1.744829 0.010592 0.000012 -0.049738
1.756782 0.011953 0.000000 -0.049750
1.767356 0.010574 0.000012 -0.049738
1.779333 0.011977 0.000000 -0.049750
1.789901 0.010568 0.000013 -0.049737
1.800000 0.010099 0.000000 -0.049750
1.800000 0.000000 0.000000 -0.049750
1.811279 0.011279 0.000000 -0.049750
1.822410 0.011131 0.000014 -0.049736
1.834382 0.011972 0.000000 -0.049750
1.845156 0.010774 0.000014 -0.049736
1.857145 0.011989 0.000000 -0.049750
1.867519 0.010373 0.000014 -0.049736
1.879146 0.011627 0.000000 -0.049750
1.889517 0.010371 0.000015 -0.049735
1.900000 0.010483 0.000000 -0.049750
1.900000 0.000000 0.000000 -0.049750
1.910812 0.010812 0.000003 -0.049747
1.921697 0.010885 0.000012 -0.049738
1.933016 0.011319 0.000000 -0.049750
1.944262 0.011246 0.000017 -0.049733
1.956261 0.011999 0.000000 -0.049750
1.966798 0.010537 0.000017 -0.049733
1.978396 0.011599 0.000000 -0.049750
1.988566 0.010169 0.000017 -0.049733
1.999830 0.011264 0.000000 -0.049750
2.000000 0.000170 0.000000 -0.049750
2.010206 0.010206 0.000007 -0.049743
2.020631 0.010425 0.000010 -0.049740
2.031243 0.010612 0.000006 -0.049744
2.042256 0.011013 0.000011 -0.049739
2.053093 0.010836 0.000003 -0.049747
2.064388 0.011295 0.000017 -0.049733
2.074643 0.010255 0.000000 -0.049750
2.085625 0.010982 0.000021 -0.049729
2.095600 0.009975 0.000000 -0.049750
2.100000 0.004400 0.000009 -0.049741
2.110987 0.010987 0.000000 -0.049750
2.119989 0.009003 0.000019 -0.049731
2.129870 0.009880 0.000000 -0.049750
2.139339 0.009469 0.000020 -0.049730
2.149396 0.010057 0.000000 -0.049750
2.159009 0.009613 0.000021 -0.049729
2.169153 0.010144 0.000000 -0.049750
2.178752 0.009599 0.000022 -0.049728
2.189029 0.010277 0.000000 -0.049750
2.198581 0.009552 0.000022 -0.049728
2.200000 0.001419 0.000024 -0.049726
2.200000 0.000000 0.000024 -0.049726
2.210458 0.010458 0.000000 -0.049750
2.218876 0.008418 0.000020 -0.049730
2.228069 0.009193 0.000005 -0.049745
2.237082 0.009013 0.000019 -0.049731
2.246776 0.009694 0.000004 -0.049746
2.256020 0.009245 0.000021 -0.049729
2.266071 0.010051 0.000001 -0.049749
2.275362 0.009291 0.000023 -0.049727
2.285511 0.010149 0.000000 -0.049750
2.294805 0.009294 0.000024 -0.049726
2.300000 0.005195 0.000024 -0.049726
2.310342 0.010342 0.000000 -0.049750
2.319038 0.008696 0.000024 -0.049726
2.328541 0.009503 0.000003 -0.049747
2.337596 0.009055 0.000024 -0.049726
2.347483 0.009888 0.000000 -0.049750
2.356636 0.009153 0.000026 -0.049724
2.366572 0.009936 0.000000 -0.049750
2.375729 0.009157 0.000027 -0.049723
2.385679 0.009951 0.000000 -0.049750
2.394793 0.009113 0.000028 -0.049722
2.400000 0.005207 0.000027 -0.049723
2.410091 0.010091 0.000000 -0.049750
2.418555 0.008463 0.000027 -0.049723
2.427916 0.009361 0.000004 -0.049746
2.436759 0.008843 0.000026 -0.049724
2.446421 0.009662 0.000003 -0.049747
2.455338 0.008917 0.000028 -0.049722
2.465016 0.009678 0.000001 -0.049749
2.473912 0.008895 0.000029 -0.049721
2.483609 0.009697 0.000001 -0.049749
2.492490 0.008881 0.000029 -0.049721
2.500000 0.007510 0.000018 -0.049732
2.509502 0.009502 0.000007 -0.049743
2.518404 0.008903 0.000027 -0.049723
2.527857 0.009453 0.000007 -0.049743
2.536671 0.008814 0.000028 -0.049722
2.546118 0.009447 0.000006 -0.049744
2.554860 0.008742 0.000029 -0.049721
2.564262 0.009402 0.000007 -0.049743
2.572952 0.008691 0.000029 -0.049721
2.582304 0.009352 0.000007 -0.049743
2.590960 0.008657 0.000030 -0.049720
2.600000 0.009040 0.000010 -0.049740
2.600000 0.000000 0.000010 -0.049740
2.608763 0.008763 0.000023 -0.049727
2.617674 0.008911 0.000019 -0.049731
2.626468 0.008794 0.000023 -0.049727
2.635377 0.008909 0.000019 -0.049731
2.644172 0.008795 0.000023 -0.049727
2.653060 0.008888 0.000020 -0.049730
2.661839 0.008779 0.000023 -0.049727
2.670691 0.008853 0.000021 -0.049729
2.679443 0.008752 0.000023 -0.049727
2.688251 0.008808 0.000021 -0.049729
2.696967 0.008716 0.000024 -0.049726
2.700000 0.003033 0.000032 -0.049718
2.709022 0.009022 0.000003 -0.049747
2.716937 0.007915 0.000035 -0.049715
2.725600 0.008662 0.000014 -0.049736
2.733720 0.008120 0.000031 -0.049719
2.742248 0.008528 0.000019 -0.049731
2.750456 0.008208 0.000030 -0.049720
2.758922 0.008465 0.000021 -0.049729
2.767171 0.008250 0.000028 -0.049722
2.775579 0.008408 0.000023 -0.049727
2.783836 0.008257 0.000028 -0.049722
2.792186 0.008350 0.000024 -0.049726
2.800000 0.007814 0.000030 -0.049720
2.800000 0.000000 0.000030 -0.049720
2.808387 0.008387 0.000020 -0.049730
2.816314 0.007926 0.000032 -0.049718
2.824484 0.008170 0.000024 -0.049726
2.832456 0.007972 0.000031 -0.049719
2.840553 0.008097 0.000026 -0.049724
2.848540 0.007987 0.000030 -0.049720
2.856591 0.008051 0.000027 -0.049723
2.864572 0.007981 0.000030 -0.049720
2.872585 0.008013 0.000028 -0.049722
2.880551 0.007965 0.000030 -0.049720
2.888527 0.007976 0.000029 -0.049721
2.896468 0.007941 0.000030 -0.049720
2.900000 0.003532 0.000041 -0.049709
2.908194 0.008194 0.000015 -0.049735
2.915550 0.007357 0.000039 -0.049711
2.923307 0.007757 0.000028 -0.049722
2.930855 0.007548 0.000034 -0.049716
2.938541 0.007686 0.000031 -0.049719
2.946160 0.007619 0.000033 -0.049717
2.953825 0.007665 0.000032 -0.049718
2.961461 0.007636 0.000033 -0.049717
2.969105 0.007644 0.000033 -0.049717
2.976730 0.007624 0.000033 -0.049717
2.984347 0.007617 0.000033 -0.049717
2.991950 0.007603 0.000034 -0.049716
2.999541 0.007591 0.000034 -0.049716
3.000000 0.000459 0.000036 -0.049714
3.007668 0.007668 0.000027 -0.049723
3.014932 0.007264 0.000039 -0.049711
3.022379 0.007447 0.000034 -0.049716
3.029728 0.007349 0.000037 -0.049713
3.037124 0.007396 0.000035 -0.049715
3.044494 0.007370 0.000036 -0.049714
3.051869 0.007375 0.000036 -0.049714
3.059230 0.007361 0.000036 -0.049714
3.066583 0.007353 0.000037 -0.049713
3.073923 0.007340 0.000037 -0.049713
3.081250 0.007327 0.000037 -0.049713
3.088563 0.007313 0.000037 -0.049713
3.095861 0.007298 0.000038 -0.049712
3.100000 0.004139 0.000049 -0.049701
3.107511 0.007511 0.000027 -0.049723
3.114415 0.006904 0.000043 -0.049707
3.121546 0.007130 0.000038 -0.049712
3.128592 0.007046 0.000040 -0.049710
3.135680 0.007088 0.000039 -0.049711
3.142755 0.007075 0.000040 -0.049710
3.149834 0.007079 0.000040 -0.049710
3.156905 0.007071 0.000040 -0.049710
3.163970 0.007065 0.000040 -0.049710
3.171025 0.007056 0.000041 -0.049709
3.178071 0.007045 0.000041 -0.049709
3.185105 0.007034 0.000041 -0.049709
3.192127 0.007022 0.000041 -0.049709
3.199136 0.007009 0.000042 -0.049708
3.200000 0.000864 0.000046 -0.049704
3.200000 0.000000 0.000046 -0.049704
3.207126 0.007126 0.000034 -0.049716
3.213818 0.006692 0.000046 -0.049704
3.220680 0.006862 0.000043 -0.049707
3.227493 0.006813 0.000044 -0.049706
3.234325 0.006832 0.000044 -0.049706
3.241150 0.006825 0.000044 -0.049706
3.247975 0.006825 0.000044 -0.049706
3.254795 0.006819 0.000044 -0.049706
3.261607 0.006813 0.000045 -0.049705
3.268411 0.006804 0.000045 -0.049705
3.275204 0.006793 0.000045 -0.049705
3.281986 0.006782 0.000045 -0.049705
3.288756 0.006770 0.000046 -0.049704
3.295512 0.006756 0.000046 -0.049704
3.300000 0.004488 0.000057 -0.049693
3.306957 0.006957 0.000039 -0.049711
3.313439 0.006481 0.000050 -0.049700
3.320052 0.006613 0.000048 -0.049702
3.326626 0.006574 0.000048 -0.049702
3.333210 0.006584 0.000048 -0.049702
3.339786 0.006576 0.000049 -0.049701
3.346358 0.006572 0.000049 -0.049701
3.352922 0.006564 0.000049 -0.049701
3.359477 0.006555 0.000049 -0.049701
3.366022 0.006545 0.000050 -0.049700
3.372556 0.006534 0.000050 -0.049700
3.379078 0.006522 0.000050 -0.049700
3.385588 0.006510 0.000050 -0.049700
3.392085 0.006497 0.000051 -0.049699
3.398568 0.006483 0.000051 -0.049699
3.400000 0.001432 0.000059 -0.049691
3.400000 0.000000 0.000059 -0.049691
3.406644 0.006644 0.000042 -0.049708
3.412806 0.006161 0.000055 -0.049695
3.419136 0.006330 0.000053 -0.049697
3.425440 0.006305 0.000054 -0.049696
3.431757 0.006316 0.000054 -0.049696
3.438070 0.006314 0.000054 -0.049696
3.444381 0.006311 0.000054 -0.049696
3.450686 0.006305 0.000054 -0.049696
3.456983 0.006297 0.000054 -0.049696
3.463271 0.006288 0.000055 -0.049695
3.469549 0.006278 0.000055 -0.049695
3.475815 0.006266 0.000055 -0.049695
3.482070 0.006255 0.000055 -0.049695
3.488312 0.006243 0.000056 -0.049694
3.494543 0.006230 0.000056 -0.049694
3.500000 0.005457 0.000061 -0.049689
3.506333 0.006333 0.000056 -0.049694
3.512436 0.006103 0.000058 -0.049692
3.518562 0.006126 0.000058 -0.049692
3.524671 0.006109 0.000058 -0.049692
3.530774 0.006103 0.000058 -0.049692
3.536869 0.006095 0.000059 -0.049691
3.542957 0.006088 0.000059 -0.049691
3.549037 0.006080 0.000059 -0.049691
3.555108 0.006072 0.000059 -0.049691
3.561171 0.006063 0.000060 -0.049690
3.567225 0.006054 0.000060 -0.049690
3.573269 0.006044 0.000060 -0.049690
3.579303 0.006034 0.000060 -0.049690
3.585327 0.006024 0.000061 -0.049689
3.591340 0.006013 0.000061 -0.049689
3.597342 0.006002 0.000061 -0.049689
3.600000 0.002658 0.000073 -0.049677
3.606177 0.006177 0.000053 -0.049697
3.611922 0.005745 0.000064 -0.049686
3.617793 0.005871 0.000063 -0.049687
3.623655 0.005862 0.000063 -0.049687
3.629522 0.005868 0.000064 -0.049686
3.635390 0.005867 0.000064 -0.049686
3.641255 0.005866 0.000064 -0.049686
3.647118 0.005863 0.000064 -0.049686
3.652976 0.005858 0.000064 -0.049686
3.658828 0.005852 0.000065 -0.049685
3.664673 0.005845 0.000065 -0.049685
3.670511 0.005838 0.000065 -0.049685
3.676341 0.005830 0.000065 -0.049685
3.682162 0.005822 0.000066 -0.049684
3.687975 0.005813 0.000066 -0.049684
3.693780 0.005805 0.000066 -0.049684
3.699576 0.005796 0.000066 -0.049684
3.700000 0.000424 0.000069 -0.049681
3.705875 0.005875 0.000065 -0.049685
3.711554 0.005678 0.000068 -0.049682
3.717265 0.005711 0.000068 -0.049682
3.722966 0.005701 0.000068 -0.049682
3.728665 0.005699 0.000069 -0.049681
3.734361 0.005696 0.000069 -0.049681
3.740054 0.005693 0.000069 -0.049681
3.745743 0.005689 0.000069 -0.049681
3.751427 0.005684 0.000069 -0.049681
3.757106 0.005679 0.000070 -0.049680
3.762780 0.005673 0.000070 -0.049680
3.768447 0.005667 0.000070 -0.049680
3.774107 0.005660 0.000070 -0.049680
3.779758 0.005651 0.000071 -0.049679
3.785401 0.005642 0.000071 -0.049679
3.791034 0.005633 0.000071 -0.049679
3.796657 0.005624 0.000072 -0.049678
3.800000 0.003343 0.000084 -0.049666
3.805778 0.005778 0.000067 -0.049683
3.811234 0.005455 0.000074 -0.049676
3.816757 0.005524 0.000074 -0.049676
3.822272 0.005514 0.000074 -0.049676
3.827784 0.005512 0.000074 -0.049676
3.833292 0.005508 0.000074 -0.049676
3.838797 0.005505 0.000075 -0.049675
3.844297 0.005500 0.000075 -0.049675
3.849791 0.005494 0.000075 -0.049675
3.855278 0.005488 0.000075 -0.049675
3.860759 0.005481 0.000076 -0.049674
3.866233 0.005474 0.000076 -0.049674
3.871698 0.005466 0.000076 -0.049674
3.877157 0.005458 0.000076 -0.049674
3.882608 0.005451 0.000077 -0.049673
3.888051 0.005443 0.000077 -0.049673
3.893487 0.005436 0.000077 -0.049673
3.898915 0.005428 0.000077 -0.049673
3.900000 0.001085 0.000085 -0.049665
3.900000 0.000000 0.000085 -0.049665
3.905437 0.005437 0.000074 -0.049676
3.910726 0.005290 0.000079 -0.049671
3.916066 0.005340 0.000079 -0.049671
3.921401 0.005334 0.000080 -0.049670
3.926733 0.005332 0.000080 -0.049670
3.932061 0.005328 0.000080 -0.049670
3.937385 0.005325 0.000080 -0.049670
3.942706 0.005320 0.000080 -0.049670
3.948022 0.005316 0.000080 -0.049670
3.953334 0.005312 0.000081 -0.049669
3.958640 0.005307 0.000081 -0.049669
3.963942 0.005302 0.000081 -0.049669
3.969239 0.005297 0.000081 -0.049669
3.974530 0.005291 0.000082 -0.049668
3.979816 0.005286 0.000082 -0.049668
3.985097 0.005281 0.000082 -0.049668
3.990372 0.005275 0.000082 -0.049668
3.995641 0.005269 0.000082 -0.049668
4.000000 0.004359 0.000090 -0.049660
4.005377 0.005377 0.000083 -0.049667
4.010583 0.005206 0.000084 -0.049666
4.015789 0.005206 0.000084 -0.049666
4.020988 0.005199 0.000084 -0.049666
4.026183 0.005194 0.000085 -0.049665
4.031373 0.005191 0.000085 -0.049665
4.036561 0.005187 0.000085 -0.049665
4.041744 0.005184 0.000085 -0.049665
4.046925 0.005180 0.000085 -0.049665
4.052101 0.005177 0.000085 -0.049665
4.057274 0.005173 0.000086 -0.049664
4.062443 0.005169 0.000086 -0.049664
4.067608 0.005165 0.000086 -0.049664
4.072768 0.005161 0.000086 -0.049664
4.077925 0.005157 0.000087 -0.049663
4.083077 0.005152 0.000087 -0.049663
4.088225 0.005148 0.000087 -0.049663
4.093369 0.005144 0.000087 -0.049663
4.098508 0.005139 0.000087 -0.049663
4.100000 0.001492 0.000098 -0.049652
4.100000 0.000000 0.000098 -0.049652
4.104997 0.004997 0.000086 -0.049664
4.110035 0.005039 0.000089 -0.049661
4.115100 0.005065 0.000089 -0.049661
4.120168 0.005068 0.000089 -0.049661
4.125237 0.005069 0.000089 -0.049661
4.130306 0.005069 0.000090 -0.049660
4.135374 0.005068 0.000090 -0.049660
4.140442 0.005068 0.000090 -0.049660
4.145509 0.005067 0.000090 -0.049660
4.150574 0.005065 0.000090 -0.049660
4.155637 0.005063 0.000090 -0.049660
4.160699 0.005061 0.000091 -0.049659
4.165758 0.005059 0.000091 -0.049659
4.170815 0.005057 0.000091 -0.049659
4.175870 0.005055 0.000091 -0.049659
4.180923 0.005052 0.000092 -0.049658
4.185972 0.005050 0.000092 -0.049658
4.191019 0.005047 0.000092 -0.049658
4.196063 0.005044 0.000092 -0.049658
4.200000 0.003937 0.000101 -0.049649
4.205032 0.005032 0.000094 -0.049656
4.210019 0.004987 0.000094 -0.049656
4.215007 0.004987 0.000094 -0.049656
4.219994 0.004987 0.000094 -0.049656
4.224979 0.004986 0.000094 -0.049656
4.229962 0.004982 0.000094 -0.049656
4.234940 0.004978 0.000095 -0.049655
4.239913 0.004973 0.000095 -0.049655
4.244880 0.004968 0.000095 -0.049655
4.249842 0.004961 0.000095 -0.049655
4.254796 0.004954 0.000096 -0.049654
4.259742 0.004947 0.000096 -0.049654
4.264681 0.004939 0.000096 -0.049654
4.269612 0.004931 0.000096 -0.049654
4.274534 0.004922 0.000097 -0.049653
4.279448 0.004914 0.000097 -0.049653
4.284353 0.004905 0.000097 -0.049653
4.289249 0.004896 0.000097 -0.049653
4.294136 0.004887 0.000098 -0.049652
4.299015 0.004879 0.000098 -0.049652
4.300000 0.000985 0.000106 -0.049644
4.300000 0.000000 0.000106 -0.049644
4.304739 0.004739 0.000098 -0.049652
4.309517 0.004778 0.000099 -0.049651
4.314312 0.004794 0.000100 -0.049650
4.319107 0.004795 0.000100 -0.049650
4.323901 0.004794 0.000100 -0.049650
4.328693 0.004792 0.000100 -0.049650
4.333482 0.004789 0.000100 -0.049650
4.338268 0.004786 0.000100 -0.049650
4.343049 0.004781 0.000101 -0.049649
4.347826 0.004776 0.000101 -0.049649
4.352596 0.004771 0.000101 -0.049649
4.357361 0.004765 0.000101 -0.049649
4.362120 0.004759 0.000102 -0.049648
4.366872 0.004752 0.000102 -0.049648
4.371619 0.004746 0.000102 -0.049648
4.376358 0.004740 0.000102 -0.049648
4.381092 0.004733 0.000102 -0.049648
4.385819 0.004727 0.000103 -0.049647
4.390539 0.004720 0.000103 -0.049647
4.395253 0.004714 0.000103 -0.049647
4.399960 0.004707 0.000103 -0.049647
4.400000 0.000040 0.000104 -0.049646
4.400000 0.000000 0.000104 -0.049646
4.404791 0.004791 0.000108 -0.049642
4.409455 0.004664 0.000105 -0.049645
4.414101 0.004646 0.000105 -0.049645
4.418743 0.004642 0.000105 -0.049645
4.423382 0.004640 0.000105 -0.049645
4.428020 0.004638 0.000106 -0.049644
4.432656 0.004636 0.000106 -0.049644
4.437290 0.004634 0.000106 -0.049644
4.441921 0.004631 0.000106 -0.049644
4.446548 0.004627 0.000106 -0.049644
4.451171 0.004623 0.000106 -0.049644
4.455789 0.004618 0.000107 -0.049643
4.460401 0.004612 0.000107 -0.049643
4.465007 0.004606 0.000107 -0.049643
4.469607 0.004600 0.000107 -0.049643
4.474201 0.004594 0.000108 -0.049642
4.478789 0.004588 0.000108 -0.049642
4.483370 0.004581 0.000108 -0.049642
4.487945 0.004575 0.000108 -0.049642
4.492513 0.004568 0.000108 -0.049642
4.497075 0.004561 0.000109 -0.049641
4.500000 0.002925 0.000120 -0.049630
4.504487 0.004487 0.000111 -0.049639
4.508951 0.004464 0.000110 -0.049640
4.513429 0.004477 0.000111 -0.049639
4.517910 0.004481 0.000111 -0.049639
4.522393 0.004483 0.000111 -0.049639
4.526876 0.004483 0.000111 -0.049639
4.531359 0.004483 0.000111 -0.049639
4.535842 0.004482 0.000111 -0.049639
4.540322 0.004480 0.000111 -0.049639
4.544799 0.004477 0.000112 -0.049638
4.549273 0.004474 0.000112 -0.049638
4.553744 0.004470 0.000112 -0.049638
4.558210 0.004466 0.000112 -0.049638
4.562671 0.004461 0.000112 -0.049638
4.567127 0.004456 0.000113 -0.049637
4.571578 0.004451 0.000113 -0.049637
4.576023 0.004445 0.000113 -0.049637
4.580463 0.004439 0.000113 -0.049637
4.584896 0.004433 0.000113 -0.049637
4.589323 0.004427 0.000114 -0.049636
4.593744 0.004421 0.000114 -0.049636
4.598160 0.004415 0.000114 -0.049636
4.600000 0.001840 0.000125 -0.049625
4.600000 0.000000 0.000125 -0.049625
4.604181 0.004181 0.000119 -0.049631
4.608485 0.004304 0.000116 -0.049634
4.612815 0.004330 0.000116 -0.049634
4.617156 0.004341 0.000116 -0.049634
4.621501 0.004345 0.000116 -0.049634
4.625849 0.004348 0.000116 -0.049634
4.630197 0.004349 0.000116 -0.049634
4.634546 0.004349 0.000117 -0.049633
4.638894 0.004348 0.000117 -0.049633
4.643240 0.004346 0.000117 -0.049633
4.647582 0.004343 0.000117 -0.049633
4.651922 0.004340 0.000117 -0.049633
4.656258 0.004336 0.000117 -0.049633
4.660589 0.004331 0.000118 -0.049632
4.664916 0.004327 0.000118 -0.049632
4.669238 0.004322 0.000118 -0.049632
4.673555 0.004317 0.000118 -0.049632
4.677866 0.004312 0.000119 -0.049631
4.682173 0.004306 0.000119 -0.049631
4.686474 0.004301 0.000119 -0.049631
4.690769 0.004296 0.000119 -0.049631
4.695059 0.004290 0.000119 -0.049631
4.699344 0.004285 0.000120 -0.049630
4.700000 0.000656 0.000125 -0.049625
4.700000 0.000000 0.000125 -0.049625
4.704258 0.004258 0.000122 -0.049628
4.708477 0.004219 0.000121 -0.049629
4.712701 0.004224 0.000121 -0.049629
4.716927 0.004226 0.000122 -0.049628
4.721153 0.004226 0.000122 -0.049628
4.725380 0.004227 0.000122 -0.049628
4.729606 0.004226 0.000122 -0.049628
4.733831 0.004225 0.000122 -0.049628
4.738055 0.004224 0.000122 -0.049628
4.742277 0.004222 0.000122 -0.049628
4.746497 0.004219 0.000123 -0.049627
4.750713 0.004216 0.000123 -0.049627
4.754926 0.004213 0.000123 -0.049627
4.759134 0.004208 0.000123 -0.049627
4.763338 0.004204 0.000123 -0.049627
4.767537 0.004199 0.000124 -0.049626
4.771731 0.004194 0.000124 -0.049626
4.775921 0.004189 0.000124 -0.049626
4.780105 0.004184 0.000124 -0.049626
4.784285 0.004179 0.000124 -0.049626
4.788459 0.004174 0.000125 -0.049625
4.792628 0.004169 0.000125 -0.049625
4.796792 0.004164 0.000125 -0.049625
