Gauge gauge_1 Location: X=4.521, Y=1.696
Time(s) dt(s) Depth(m) Elevation(m)
0.447277 0.002171 0.003371 -0.000000
0.449448 0.002171 0.003371 -0.000000
0.451619 0.002171 0.003371 -0.000000
0.453790 0.002171 0.003371 -0.000000
0.455961 0.002171 0.003371 -0.000000
0.458132 0.002171 0.003371 -0.000000
0.460303 0.002171 0.003371 -0.000000
0.462474 0.002171 0.003371 -0.000000
0.464644 0.002171 0.003371 -0.000000
0.466815 0.002171 0.003371 -0.000000
0.468986 0.002171 0.003371 -0.000000
0.471157 0.002171 0.003371 -0.000000
0.473328 0.002171 0.003371 -0.000000
0.475499 0.002171 0.003371 -0.000000
0.477670 0.002171 0.003371 -0.000000
0.479841 0.002171 0.003371 -0.000000
0.482012 0.002171 0.003371 -0.000000
0.484183 0.002171 0.003371 -0.000000
0.486354 0.002171 0.003371 -0.000000
0.488525 0.002171 0.003371 -0.000000
0.490696 0.002171 0.003371 -0.000000
0.492867 0.002171 0.003371 -0.000000
0.495038 0.002171 0.003371 -0.000000
0.497209 0.002171 0.003371 -0.000000
0.499380 0.002171 0.003371 -0.000000
0.501551 0.002171 0.003371 -0.000000
0.503722 0.002171 0.003371 -0.000000
0.505893 0.002171 0.003371 -0.000000
0.508064 0.002171 0.003371 -0.000000
0.510235 0.002171 0.003371 -0.000000
0.512406 0.002171 0.003371 -0.000000
0.514577 0.002171 0.003371 -0.000000
0.516748 0.002171 0.003371 -0.000000
0.518919 0.002171 0.003371 -0.000000
0.521090 0.002171 0.003371 -0.000000
0.523261 0.002171 0.003371 -0.000000
0.525432 0.002171 0.003371 -0.000000
0.527603 0.002171 0.003371 -0.000000
0.529774 0.002171 0.003371 -0.000000
0.531944 0.002171 0.003371 -0.000000
0.534115 0.002171 0.003371 -0.000000
0.536286 0.002171 0.003371 -0.000000
0.538457 0.002171 0.003371 -0.000000
0.540628 0.002171 0.003371 -0.000000
0.542799 0.002171 0.003371 -0.000000
0.544970 0.002171 0.003371 -0.000000
0.547141 0.002171 0.003371 -0.000000
0.549312 0.002171 0.003371 -0.000000
0.551483 0.002171 0.003371 -0.000000
0.553654 0.002171 0.003371 -0.000000
0.555825 0.002171 0.003371 -0.000000
0.557996 0.002171 0.003371 -0.000000
0.560167 0.002171 0.003371 -0.000000
0.562338 0.002171 0.003371 -0.000000
0.564509 0.002171 0.003371 -0.000000
0.566680 0.002171 0.003371 -0.000000
0.568851 0.002171 0.003371 -0.000000
0.571022 0.002171 0.003371 -0.000000
0.573193 0.002171 0.003371 -0.000000
0.575364 0.002171 0.003371 -0.000000
0.577535 0.002171 0.003371 -0.000000
0.579706 0.002171 0.003371 -0.000000
0.581877 0.002171 0.003371 -0.000000
0.584048 0.002171 0.003371 -0.000000
0.586219 0.002171 0.003371 -0.000000
0.588390 0.002171 0.003371 -0.000000
0.590561 0.002171 0.003371 -0.000000
0.592732 0.002171 0.003371 -0.000000
0.594903 0.002171 0.003371 -0.000000
0.597074 0.002171 0.003371 -0.000000
0.599245 0.002171 0.003371 -0.000000
0.601416 0.002171 0.003371 -0.000000
0.603587 0.002171 0.003371 -0.000000
0.605758 0.002171 0.003371 -0.000000
0.607929 0.002171 0.003371 -0.000000
0.610100 0.002171 0.003371 -0.000000
0.612271 0.002171 0.003371 -0.000000
0.614442 0.002171 0.003371 -0.000000
0.616613 0.002171 0.003371 -0.000000
0.618784 0.002171 0.003371 -0.000000
0.620955 0.002171 0.003371 -0.000000
0.623126 0.002171 0.003371 -0.000000
0.625297 0.002171 0.003371 -0.000000
0.627468 0.002171 0.003371 -0.000000
0.629639 0.002171 0.003371 -0.000000
0.631810 0.002171 0.003371 -0.000000
0.633981 0.002171 0.003371 -0.000000
0.636152 0.002171 0.003371 -0.000000
0.638323 0.002171 0.003371 -0.000000
0.640494 0.002171 0.003371 -0.000000
0.642665 0.002171 0.003371 -0.000000
0.644836 0.002171 0.003371 -0.000000
0.647007 0.002171 0.003371 -0.000000
0.649178 0.002171 0.003371 -0.000000
0.651349 0.002171 0.003371 -0.000000
0.653520 0.002171 0.003371 -0.000000
0.655691 0.002171 0.003371 -0.000000
0.657862 0.002171 0.003371 -0.000000
0.660033 0.002171 0.003371 -0.000000
0.662204 0.002171 0.003371 -0.000000
0.664375 0.002171 0.003371 -0.000000
0.666546 0.002171 0.003371 -0.000000
0.668718 0.002171 0.003371 -0.000000
0.670889 0.002171 0.003371 -0.000000
0.673060 0.002171 0.003371 -0.000000
0.675231 0.002171 0.003371 -0.000000
0.677402 0.002171 0.003371 -0.000000
0.679573 0.002171 0.003371 -0.000000
0.681744 0.002171 0.003371 -0.000000
0.683915 0.002171 0.003371 -0.000000
0.686086 0.002171 0.003371 -0.000000
0.688257 0.002171 0.003371 -0.000000
0.690428 0.002171 0.003371 -0.000000
0.692599 0.002171 0.003371 -0.000000
0.694770 0.002171 0.003371 -0.000000
0.696941 0.002171 0.003371 -0.000000
0.699112 0.002171 0.003371 -0.000000
0.701283 0.002171 0.003371 -0.000000
0.703454 0.002171 0.003371 -0.000000
0.705625 0.002171 0.003371 -0.000000
0.707796 0.002171 0.003371 -0.000000
0.709967 0.002171 0.003371 -0.000000
0.712139 0.002171 0.003371 -0.000000
0.714310 0.002171 0.003371 -0.000000
0.716481 0.002171 0.003371 -0.000000
0.718652 0.002171 0.003371 -0.000000
0.720823 0.002171 0.003371 -0.000000
0.722994 0.002171 0.003371 -0.000000
0.725165 0.002171 0.003371 -0.000000
0.727336 0.002171 0.003371 -0.000000
0.729507 0.002171 0.003371 -0.000000
0.731678 0.002171 0.003371 -0.000000
0.733849 0.002171 0.003371 -0.000000
0.736020 0.002171 0.003371 -0.000000
0.738191 0.002171 0.003371 -0.000000
0.740362 0.002171 0.003371 -0.000000
0.742534 0.002171 0.003371 -0.000000
0.744705 0.002171 0.003371 -0.000000
0.746876 0.002171 0.003371 -0.000000
0.749047 0.002171 0.003371 -0.000000
0.751218 0.002171 0.003371 -0.000000
0.753389 0.002171 0.003371 -0.000000
0.755560 0.002171 0.003371 -0.000000
0.757731 0.002171 0.003371 -0.000000
0.759902 0.002171 0.003371 -0.000000
0.762073 0.002171 0.003371 -0.000000
0.764244 0.002171 0.003371 -0.000000
0.766415 0.002171 0.003371 -0.000000
0.768587 0.002171 0.003371 -0.000000
0.770758 0.002171 0.003371 -0.000000
0.772929 0.002171 0.003371 -0.000000
0.775100 0.002171 0.003371 -0.000000
0.777271 0.002171 0.003371 -0.000000
0.779442 0.002171 0.003371 -0.000000
0.781613 0.002171 0.003371 -0.000000
0.783784 0.002171 0.003371 -0.000000
0.785955 0.002171 0.003371 -0.000000
0.788126 0.002171 0.003371 -0.000000
0.790298 0.002171 0.003371 -0.000000
0.792469 0.002171 0.003371 -0.000000
0.794640 0.002171 0.003371 -0.000000
0.796811 0.002171 0.003371 -0.000000
0.798982 0.002171 0.003371 -0.000000
0.801153 0.002171 0.003371 -0.000000
0.803324 0.002171 0.003371 -0.000000
0.805495 0.002171 0.003371 -0.000000
0.807667 0.002171 0.003371 -0.000000
0.809838 0.002171 0.003371 -0.000000
0.812009 0.002171 0.003371 -0.000000
0.814180 0.002171 0.003371 -0.000000
0.816351 0.002171 0.003371 -0.000000
0.818522 0.002171 0.003371 -0.000000
0.820693 0.002171 0.003371 -0.000000
0.822864 0.002171 0.003371 -0.000000
0.825035 0.002171 0.003371 -0.000000
0.827207 0.002171 0.003371 -0.000000
0.829378 0.002171 0.003371 -0.000000
0.831549 0.002171 0.003371 -0.000000
0.833720 0.002171 0.003371 -0.000000
0.835891 0.002171 0.003371 -0.000000
0.838062 0.002171 0.003371 -0.000000
0.840233 0.002171 0.003371 -0.000000
0.842405 0.002171 0.003371 -0.000000
0.844576 0.002171 0.003371 -0.000000
0.846747 0.002171 0.003371 -0.000000
0.848918 0.002171 0.003371 -0.000000
0.851089 0.002171 0.003371 -0.000000
0.853260 0.002171 0.003371 -0.000000
0.855431 0.002171 0.003371 -0.000000
0.857602 0.002171 0.003371 -0.000000
0.859774 0.002171 0.003371 -0.000000
0.861945 0.002171 0.003371 -0.000000
0.864116 0.002171 0.003371 -0.000000
0.866287 0.002171 0.003371 -0.000000
0.868458 0.002171 0.003371 -0.000000
0.870629 0.002171 0.003371 -0.000000
0.872800 0.002171 0.003371 -0.000000
0.874972 0.002171 0.003371 -0.000000
0.877143 0.002171 0.003371 -0.000000
0.879314 0.002171 0.003371 -0.000000
0.881485 0.002171 0.003370 -0.000000
0.883656 0.002171 0.003370 -0.000000
0.885827 0.002171 0.003370 -0.000000
0.887999 0.002171 0.003370 -0.000000
0.890170 0.002171 0.003370 -0.000000
0.892341 0.002171 0.003370 -0.000000
0.894512 0.002171 0.003370 -0.000000
0.896683 0.002171 0.003370 -0.000000
0.898854 0.002171 0.003370 -0.000000
0.901025 0.002171 0.003370 -0.000000
0.903197 0.002171 0.003370 -0.000000
0.905368 0.002171 0.003370 -0.000000
0.907539 0.002171 0.003370 -0.000000
0.909710 0.002171 0.003370 -0.000000
0.911881 0.002171 0.003370 -0.000000
0.914052 0.002171 0.003370 -0.000000
0.916224 0.002171 0.003370 -0.000000
0.918395 0.002171 0.003370 -0.000000
0.920566 0.002171 0.003370 -0.000000
0.922737 0.002171 0.003370 -0.000000
0.924908 0.002171 0.003370 -0.000000
0.927079 0.002171 0.003370 -0.000001
0.929251 0.002171 0.003370 -0.000001
0.931422 0.002171 0.003370 -0.000001
0.933593 0.002171 0.003370 -0.000001
0.935764 0.002171 0.003370 -0.000001
0.937935 0.002171 0.003370 -0.000001
0.940106 0.002171 0.003370 -0.000001
0.942278 0.002171 0.003370 -0.000001
0.944449 0.002171 0.003370 -0.000001
0.946620 0.002171 0.003370 -0.000001
0.948791 0.002171 0.003370 -0.000001
0.950962 0.002171 0.003370 -0.000001
0.953133 0.002171 0.003370 -0.000001
0.955305 0.002171 0.003370 -0.000001
0.957476 0.002171 0.003370 -0.000001
0.959647 0.002171 0.003370 -0.000001
0.961818 0.002171 0.003370 -0.000001
0.963989 0.002171 0.003370 -0.000001
0.966160 0.002171 0.003370 -0.000001
0.968332 0.002171 0.003370 -0.000001
0.970503 0.002171 0.003369 -0.000001
0.972674 0.002171 0.003369 -0.000001
0.974845 0.002171 0.003369 -0.000001
0.977016 0.002171 0.003369 -0.000001
0.979187 0.002171 0.003369 -0.000001
0.981359 0.002171 0.003369 -0.000002
0.983530 0.002171 0.003369 -0.000002
0.985701 0.002171 0.003369 -0.000002
0.987872 0.002171 0.003369 -0.000002
0.990043 0.002171 0.003369 -0.000002
0.992214 0.002171 0.003369 -0.000002
0.994386 0.002171 0.003369 -0.000002
0.996557 0.002171 0.003369 -0.000002
0.998728 0.002171 0.003369 -0.000002
1.000899 0.002171 0.003369 -0.000002
1.003070 0.002171 0.003368 -0.000002
1.005241 0.002171 0.003368 -0.000002
1.007413 0.002171 0.003368 -0.000002
1.009584 0.002171 0.003368 -0.000002
1.011755 0.002171 0.003368 -0.000003
1.013926 0.002171 0.003368 -0.000003
1.016097 0.002171 0.003368 -0.000003
1.018269 0.002171 0.003368 -0.000003
1.020440 0.002171 0.003368 -0.000003
1.022611 0.002171 0.003368 -0.000003
1.024782 0.002171 0.003368 -0.000003
1.026953 0.002171 0.003368 -0.000003
1.029124 0.002171 0.003367 -0.000003
1.031296 0.002171 0.003367 -0.000003
1.033467 0.002171 0.003367 -0.000003
1.035638 0.002171 0.003367 -0.000003
1.037809 0.002171 0.003367 -0.000004
1.039980 0.002171 0.003367 -0.000004
1.042151 0.002171 0.003367 -0.000004
1.044323 0.002171 0.003367 -0.000004
1.046494 0.002171 0.003367 -0.000004
1.048665 0.002171 0.003367 -0.000004
1.050836 0.002171 0.003367 -0.000004
1.053007 0.002171 0.003367 -0.000004
1.055179 0.002171 0.003367 -0.000004
1.057350 0.002171 0.003366 -0.000004
1.059521 0.002171 0.003366 -0.000004
1.061692 0.002171 0.003366 -0.000004
1.063863 0.002171 0.003366 -0.000005
1.066034 0.002171 0.003366 -0.000005
1.068206 0.002171 0.003366 -0.000005
1.070377 0.002171 0.003366 -0.000005
1.072548 0.002171 0.003366 -0.000005
1.074719 0.002171 0.003366 -0.000005
1.076890 0.002171 0.003366 -0.000005
1.079061 0.002171 0.003366 -0.000005
1.081233 0.002171 0.003366 -0.000005
1.083404 0.002171 0.003366 -0.000005
1.085575 0.002171 0.003365 -0.000005
1.087746 0.002171 0.003365 -0.000005
1.089917 0.002171 0.003365 -0.000005
1.092088 0.002171 0.003365 -0.000005
1.094260 0.002171 0.003365 -0.000005
1.096431 0.002171 0.003365 -0.000006
1.098602 0.002171 0.003365 -0.000006
1.100773 0.002171 0.003365 -0.000006
1.102944 0.002171 0.003365 -0.000006
1.105116 0.002171 0.003365 -0.000006
1.107287 0.002171 0.003365 -0.000006
1.109458 0.002171 0.003365 -0.000006
1.111629 0.002171 0.003365 -0.000006
1.113800 0.002171 0.003365 -0.000006
1.115971 0.002171 0.003365 -0.000006
1.118143 0.002171 0.003365 -0.000006
1.120314 0.002171 0.003365 -0.000006
1.122485 0.002171 0.003364 -0.000006
1.124656 0.002171 0.003364 -0.000006
1.126827 0.002171 0.003364 -0.000006
1.128998 0.002171 0.003364 -0.000006
1.131170 0.002171 0.003364 -0.000006
1.133341 0.002171 0.003364 -0.000006
1.135512 0.002171 0.003364 -0.000006
1.137683 0.002171 0.003364 -0.000006
1.139854 0.002171 0.003364 -0.000007
1.142025 0.002171 0.003364 -0.000007
1.144196 0.002171 0.003364 -0.000007
1.146368 0.002171 0.003364 -0.000007
1.148539 0.002171 0.003364 -0.000007
1.150710 0.002171 0.003364 -0.000007
1.152881 0.002171 0.003364 -0.000007
1.155052 0.002171 0.003364 -0.000007
1.157223 0.002171 0.003364 -0.000007
1.159395 0.002171 0.003364 -0.000007
1.161566 0.002171 0.003364 -0.000007
1.163737 0.002171 0.003364 -0.000007
1.165908 0.002171 0.003364 -0.000007
1.168079 0.002171 0.003364 -0.000007
1.170250 0.002171 0.003364 -0.000007
1.172422 0.002171 0.003364 -0.000007
1.174593 0.002171 0.003364 -0.000007
1.176764 0.002171 0.003364 -0.000007
1.178935 0.002171 0.003364 -0.000007
1.181106 0.002171 0.003364 -0.000007
1.183277 0.002171 0.003364 -0.000007
1.185448 0.002171 0.003364 -0.000007
1.187620 0.002171 0.003364 -0.000007
1.189791 0.002171 0.003364 -0.000007
1.191962 0.002171 0.003364 -0.000007
1.194133 0.002171 0.003364 -0.000007
1.196304 0.002171 0.003364 -0.000007
1.198475 0.002171 0.003364 -0.000007
1.200646 0.002171 0.003364 -0.000007
1.202818 0.002171 0.003364 -0.000007
1.204989 0.002171 0.003364 -0.000007
1.207160 0.002171 0.003364 -0.000007
1.209331 0.002171 0.003364 -0.000007
1.211502 0.002171 0.003364 -0.000007
1.213673 0.002171 0.003364 -0.000007
1.215844 0.002171 0.003364 -0.000007
1.218016 0.002171 0.003364 -0.000007
1.220187 0.002171 0.003364 -0.000007
1.222358 0.002171 0.003364 -0.000007
1.224529 0.002171 0.003364 -0.000007
1.226700 0.002171 0.003364 -0.000007
1.228871 0.002171 0.003364 -0.000007
1.231042 0.002171 0.003364 -0.000007
1.233214 0.002171 0.003364 -0.000007
1.235385 0.002171 0.003364 -0.000007
1.237556 0.002171 0.003364 -0.000007
1.239727 0.002171 0.003364 -0.000007
1.241898 0.002171 0.003364 -0.000007
1.244069 0.002171 0.003364 -0.000007
1.246240 0.002171 0.003364 -0.000007
1.248411 0.002171 0.003364 -0.000007
1.250583 0.002171 0.003364 -0.000007
1.252754 0.002171 0.003364 -0.000007
1.254925 0.002171 0.003364 -0.000007
1.257096 0.002171 0.003364 -0.000007
1.259267 0.002171 0.003364 -0.000007
1.261438 0.002171 0.003364 -0.000007
1.263609 0.002171 0.003364 -0.000007
1.265780 0.002171 0.003364 -0.000007
1.267952 0.002171 0.003364 -0.000007
1.270123 0.002171 0.003364 -0.000007
1.272294 0.002171 0.003364 -0.000007
1.274465 0.002171 0.003364 -0.000007
1.276636 0.002171 0.003364 -0.000007
1.278807 0.002171 0.003364 -0.000007
1.280978 0.002171 0.003364 -0.000007
1.283149 0.002171 0.003364 -0.000007
1.285321 0.002171 0.003364 -0.000007
1.287492 0.002171 0.003364 -0.000007
1.289663 0.002171 0.003364 -0.000007
1.291834 0.002171 0.003364 -0.000007
1.294005 0.002171 0.003364 -0.000007
1.296176 0.002171 0.003364 -0.000007
1.298347 0.002171 0.003364 -0.000007
1.300518 0.002171 0.003364 -0.000007
1.302689 0.002171 0.003364 -0.000007
1.304861 0.002171 0.003364 -0.000007
1.307032 0.002171 0.003364 -0.000007
1.309203 0.002171 0.003364 -0.000007
1.311374 0.002171 0.003364 -0.000007
1.313545 0.002171 0.003364 -0.000007
1.315716 0.002171 0.003364 -0.000006
1.317887 0.002171 0.003364 -0.000006
1.320058 0.002171 0.003364 -0.000006
1.322229 0.002171 0.003364 -0.000006
1.324400 0.002171 0.003364 -0.000006
1.326572 0.002171 0.003364 -0.000006
1.328743 0.002171 0.003364 -0.000006
1.330914 0.002171 0.003364 -0.000006
1.333085 0.002171 0.003364 -0.000006
1.335256 0.002171 0.003364 -0.000006
1.337427 0.002171 0.003364 -0.000006
1.339598 0.002171 0.003364 -0.000006
1.341769 0.002171 0.003364 -0.000006
1.343940 0.002171 0.003365 -0.000006
1.346111 0.002171 0.003365 -0.000006
1.348282 0.002171 0.003365 -0.000006
1.350454 0.002171 0.003365 -0.000006
1.352625 0.002171 0.003365 -0.000006
1.354796 0.002171 0.003365 -0.000006
1.356967 0.002171 0.003365 -0.000006
1.359138 0.002171 0.003365 -0.000006
1.361309 0.002171 0.003365 -0.000006
1.363480 0.002171 0.003365 -0.000006
1.365651 0.002171 0.003365 -0.000006
1.367822 0.002171 0.003365 -0.000006
1.369993 0.002171 0.003365 -0.000006
1.372164 0.002171 0.003365 -0.000006
1.374335 0.002171 0.003365 -0.000006
1.376507 0.002171 0.003365 -0.000006
1.378678 0.002171 0.003365 -0.000006
1.380849 0.002171 0.003365 -0.000006
1.383020 0.002171 0.003365 -0.000006
1.385191 0.002171 0.003365 -0.000005
1.387362 0.002171 0.003365 -0.000005
1.389533 0.002171 0.003365 -0.000005
1.391704 0.002171 0.003365 -0.000005
1.393875 0.002171 0.003365 -0.000005
1.396046 0.002171 0.003365 -0.000005
1.398217 0.002171 0.003366 -0.000005
1.400388 0.002171 0.003366 -0.000005
1.402559 0.002171 0.003366 -0.000005
1.404730 0.002171 0.003366 -0.000005
1.406902 0.002171 0.003366 -0.000005
1.409073 0.002171 0.003366 -0.000005
1.411244 0.002171 0.003366 -0.000005
1.413415 0.002171 0.003366 -0.000005
1.415586 0.002171 0.003366 -0.000005
1.417757 0.002171 0.003366 -0.000005
1.419928 0.002171 0.003366 -0.000005
1.422099 0.002171 0.003366 -0.000004
1.424270 0.002171 0.003366 -0.000004
1.426441 0.002171 0.003366 -0.000004
1.428612 0.002171 0.003366 -0.000004
1.430783 0.002171 0.003367 -0.000004
1.432954 0.002171 0.003367 -0.000004
1.435125 0.002171 0.003367 -0.000004
1.437296 0.002171 0.003367 -0.000004
1.439467 0.002171 0.003367 -0.000004
1.441638 0.002171 0.003367 -0.000004
1.443809 0.002171 0.003367 -0.000004
1.445980 0.002171 0.003367 -0.000004
