Gauge gauge_0 Location: X=1.02, Y=0.0
Time(s) dt(s) Depth(m) Elevation(m)
1.744870 0.010704 0.001994 -0.498006
1.757132 0.012262 0.001999 -0.498001
1.767863 0.010731 0.001999 -0.498001
1.780197 0.012334 0.001994 -0.498006
1.790934 0.010737 0.001985 -0.498015
1.800000 0.009066 0.001975 -0.498025
1.800000 0.000000 0.001975 -0.498025
1.811944 0.011944 0.001965 -0.498035
1.823379 0.011435 0.001944 -0.498056
1.836089 0.012710 0.001919 -0.498081
1.846480 0.010391 0.001899 -0.498101
1.858208 0.011728 0.001881 -0.498119
1.868719 0.010511 0.001865 -0.498135
1.880647 0.011928 0.001849 -0.498151
1.891141 0.010494 0.001836 -0.498164
1.900000 0.008859 0.001827 -0.498173
1.900000 0.000000 0.001827 -0.498173
1.911557 0.011557 0.001825 -0.498175
1.922677 0.011120 0.001815 -0.498185
1.934914 0.012238 0.001807 -0.498193
1.945242 0.010327 0.001803 -0.498197
1.956762 0.011521 0.001803 -0.498197
1.967003 0.010240 0.001806 -0.498194
1.978493 0.011490 0.001814 -0.498186
1.988711 0.010218 0.001823 -0.498177
2.000000 0.011289 0.001837 -0.498163
2.000000 0.000000 0.001837 -0.498163
2.010333 0.010333 0.001861 -0.498139
2.020922 0.010589 0.001876 -0.498124
2.031746 0.010824 0.001891 -0.498109
2.042988 0.011242 0.001904 -0.498096
2.054068 0.011079 0.001914 -0.498086
2.065446 0.011378 0.001921 -0.498079
2.075891 0.010445 0.001927 -0.498073
2.086616 0.010725 0.001933 -0.498067
2.096887 0.010271 0.001939 -0.498061
2.100000 0.003113 0.001940 -0.498060
2.111023 0.011023 0.001956 -0.498044
2.120004 0.008980 0.001961 -0.498039
2.129947 0.009943 0.001969 -0.498031
2.139547 0.009600 0.001976 -0.498024
2.149873 0.010325 0.001983 -0.498017
2.159654 0.009782 0.001989 -0.498011
2.170027 0.010373 0.001996 -0.498004
2.179808 0.009781 0.002002 -0.497998
2.190285 0.010477 0.002009 -0.497991
2.200000 0.009715 0.002014 -0.497986
2.200000 0.000000 0.002014 -0.497986
2.210604 0.010604 0.002030 -0.497970
2.219475 0.008871 0.002038 -0.497962
2.229183 0.009707 0.002053 -0.497947
2.238478 0.009295 0.002067 -0.497933
2.248641 0.010164 0.002085 -0.497915
2.258028 0.009387 0.002100 -0.497900
2.268284 0.010256 0.002116 -0.497884
2.277677 0.009393 0.002129 -0.497871
2.287984 0.010307 0.002144 -0.497856
2.297372 0.009387 0.002155 -0.497845
2.300000 0.002628 0.002158 -0.497842
2.310488 0.010488 0.002176 -0.497824
2.318755 0.008267 0.002188 -0.497812
2.327936 0.009181 0.002210 -0.497790
2.336937 0.009001 0.002232 -0.497768
2.346625 0.009688 0.002251 -0.497749
2.355863 0.009238 0.002264 -0.497736
2.365901 0.010038 0.002269 -0.497731
2.375167 0.009266 0.002267 -0.497733
2.385266 0.010098 0.002262 -0.497738
2.394510 0.009244 0.002253 -0.497747
2.400000 0.005490 0.002248 -0.497752
2.410258 0.010258 0.002241 -0.497759
2.418918 0.008660 0.002230 -0.497770
2.428434 0.009515 0.002228 -0.497772
2.437444 0.009010 0.002228 -0.497772
2.447271 0.009827 0.002228 -0.497772
2.456323 0.009052 0.002228 -0.497772
2.466154 0.009831 0.002230 -0.497770
2.475151 0.008997 0.002231 -0.497769
2.484986 0.009835 0.002234 -0.497766
2.493927 0.008942 0.002236 -0.497764
2.500000 0.006073 0.002238 -0.497762
2.509920 0.009920 0.002245 -0.497755
2.518474 0.008554 0.002247 -0.497753
2.527951 0.009477 0.002257 -0.497743
2.536661 0.008710 0.002266 -0.497734
2.546300 0.009639 0.002277 -0.497723
2.555012 0.008712 0.002286 -0.497714
2.564645 0.009633 0.002298 -0.497702
2.573335 0.008690 0.002307 -0.497693
2.582965 0.009630 0.002318 -0.497682
2.591631 0.008666 0.002326 -0.497674
2.600000 0.008369 0.002335 -0.497665
2.600000 0.000000 0.002335 -0.497665
2.609050 0.009050 0.002348 -0.497652
2.618024 0.008974 0.002349 -0.497651
2.627104 0.009080 0.002348 -0.497652
2.636076 0.008972 0.002344 -0.497656
2.645147 0.009070 0.002338 -0.497662
2.654107 0.008961 0.002331 -0.497669
2.663163 0.009056 0.002323 -0.497677
2.672108 0.008945 0.002315 -0.497685
2.681144 0.009036 0.002306 -0.497694
2.690066 0.008921 0.002298 -0.497702
2.699068 0.009003 0.002291 -0.497709
2.700000 0.000932 0.002290 -0.497710
2.700000 0.000000 0.002290 -0.497710
2.709042 0.009042 0.002293 -0.497707
2.717379 0.008337 0.002294 -0.497706
2.726238 0.008859 0.002297 -0.497703
2.734613 0.008375 0.002305 -0.497695
2.743398 0.008786 0.002314 -0.497686
2.751823 0.008425 0.002324 -0.497676
2.760563 0.008739 0.002336 -0.497664
2.769017 0.008454 0.002347 -0.497653
2.777705 0.008688 0.002359 -0.497641
2.786163 0.008458 0.002370 -0.497630
2.794790 0.008627 0.002382 -0.497618
2.800000 0.005210 0.002387 -0.497613
2.808768 0.008768 0.002405 -0.497595
2.816681 0.007913 0.002417 -0.497583
2.825118 0.008437 0.002433 -0.497567
2.833146 0.008027 0.002451 -0.497549
2.841470 0.008325 0.002469 -0.497531
2.849572 0.008102 0.002487 -0.497513
2.857841 0.008269 0.002506 -0.497494
2.865967 0.008126 0.002522 -0.497478
2.874183 0.008216 0.002538 -0.497462
2.882302 0.008118 0.002551 -0.497449
2.890465 0.008164 0.002562 -0.497438
2.898557 0.008092 0.002572 -0.497428
2.900000 0.001443 0.002572 -0.497428
2.900000 0.000000 0.002572 -0.497428
2.908300 0.008300 0.002589 -0.497411
2.915795 0.007495 0.002598 -0.497402
2.923723 0.007928 0.002610 -0.497390
2.931416 0.007692 0.002624 -0.497376
2.939279 0.007863 0.002638 -0.497362
2.947048 0.007769 0.002652 -0.497348
2.954892 0.007844 0.002666 -0.497334
2.962690 0.007798 0.002677 -0.497323
2.970514 0.007824 0.002687 -0.497313
2.978310 0.007797 0.002694 -0.497306
2.986112 0.007801 0.002700 -0.497300
2.993893 0.007781 0.002703 -0.497297
3.000000 0.006107 0.002704 -0.497296
3.007961 0.007961 0.002714 -0.497286
3.015387 0.007426 0.002714 -0.497286
3.023052 0.007664 0.002716 -0.497284
3.030563 0.007511 0.002720 -0.497280
3.038153 0.007589 0.002725 -0.497275
3.045692 0.007539 0.002731 -0.497269
3.053248 0.007556 0.002738 -0.497262
3.060781 0.007533 0.002746 -0.497254
3.068310 0.007528 0.002755 -0.497245
3.075822 0.007512 0.002764 -0.497236
3.083321 0.007499 0.002773 -0.497227
3.090803 0.007483 0.002781 -0.497219
3.098270 0.007467 0.002788 -0.497212
3.100000 0.001730 0.002786 -0.497214
3.100000 0.000000 0.002786 -0.497214
3.107633 0.007633 0.002805 -0.497195
3.114624 0.006991 0.002811 -0.497189
3.121898 0.007274 0.002825 -0.497175
3.129066 0.007168 0.002838 -0.497162
3.136301 0.007235 0.002855 -0.497145
3.143520 0.007219 0.002870 -0.497130
3.150751 0.007231 0.002884 -0.497116
3.157977 0.007225 0.002896 -0.497104
3.165199 0.007222 0.002906 -0.497094
3.172413 0.007214 0.002914 -0.497086
3.179618 0.007205 0.002920 -0.497080
3.186813 0.007195 0.002923 -0.497077
3.193997 0.007184 0.002926 -0.497074
3.200000 0.006003 0.002924 -0.497076
3.207324 0.007324 0.002935 -0.497065
3.214281 0.006957 0.002930 -0.497070
3.221353 0.007071 0.002933 -0.497067
3.228368 0.007016 0.002937 -0.497063
3.235395 0.007027 0.002944 -0.497056
3.242405 0.007010 0.002953 -0.497047
3.249408 0.007003 0.002962 -0.497038
3.256399 0.006991 0.002972 -0.497028
3.263378 0.006980 0.002982 -0.497018
3.270346 0.006968 0.002991 -0.497009
3.277301 0.006955 0.003000 -0.497000
3.284243 0.006942 0.003008 -0.496992
3.291173 0.006929 0.003015 -0.496985
3.298089 0.006916 0.003021 -0.496979
3.300000 0.001911 0.003019 -0.496981
3.300000 0.000000 0.003019 -0.496981
3.307109 0.007109 0.003037 -0.496963
3.313633 0.006524 0.003036 -0.496964
3.320377 0.006744 0.003049 -0.496951
3.327076 0.006700 0.003062 -0.496938
3.333806 0.006730 0.003078 -0.496922
3.340535 0.006728 0.003093 -0.496907
3.347267 0.006732 0.003107 -0.496893
3.353995 0.006729 0.003120 -0.496880
3.360719 0.006724 0.003130 -0.496870
3.367436 0.006716 0.003138 -0.496862
3.374143 0.006707 0.003144 -0.496856
3.380839 0.006696 0.003148 -0.496852
3.387524 0.006685 0.003151 -0.496849
3.394196 0.006672 0.003153 -0.496847
3.400000 0.005804 0.003152 -0.496848
3.406786 0.006786 0.003163 -0.496837
3.413291 0.006505 0.003159 -0.496841
3.419847 0.006556 0.003162 -0.496838
3.426372 0.006525 0.003167 -0.496833
3.432894 0.006522 0.003175 -0.496825
3.439404 0.006510 0.003184 -0.496816
3.445905 0.006501 0.003195 -0.496805
3.452395 0.006490 0.003207 -0.496793
3.458873 0.006479 0.003218 -0.496782
3.465341 0.006467 0.003228 -0.496772
3.471796 0.006455 0.003238 -0.496762
3.478239 0.006443 0.003248 -0.496752
3.484669 0.006430 0.003256 -0.496744
3.491087 0.006418 0.003263 -0.496737
3.497492 0.006405 0.003270 -0.496730
3.500000 0.002508 0.003268 -0.496732
3.506609 0.006609 0.003286 -0.496714
3.512684 0.006075 0.003285 -0.496715
3.518934 0.006250 0.003296 -0.496704
3.525164 0.006229 0.003309 -0.496691
3.531406 0.006242 0.003324 -0.496676
3.537648 0.006242 0.003339 -0.496661
3.543889 0.006241 0.003353 -0.496647
3.550127 0.006238 0.003366 -0.496634
3.556360 0.006232 0.003377 -0.496623
3.562585 0.006225 0.003386 -0.496614
3.568801 0.006216 0.003393 -0.496607
3.575006 0.006205 0.003398 -0.496602
3.581200 0.006194 0.003402 -0.496598
3.587383 0.006183 0.003405 -0.496595
3.593554 0.006171 0.003407 -0.496593
3.599713 0.006159 0.003409 -0.496591
3.600000 0.000287 0.003408 -0.496592
3.606225 0.006225 0.003418 -0.496582
3.612252 0.006027 0.003417 -0.496583
3.618314 0.006062 0.003421 -0.496579
3.624361 0.006047 0.003427 -0.496573
3.630404 0.006043 0.003435 -0.496565
3.636440 0.006037 0.003445 -0.496555
3.642471 0.006030 0.003455 -0.496545
3.648494 0.006024 0.003466 -0.496534
3.654511 0.006016 0.003476 -0.496524
3.660519 0.006009 0.003485 -0.496515
3.666520 0.006000 0.003494 -0.496506
3.672512 0.005992 0.003501 -0.496499
3.678495 0.005983 0.003508 -0.496492
3.684470 0.005975 0.003514 -0.496486
3.690435 0.005966 0.003519 -0.496481
3.696392 0.005957 0.003523 -0.496477
3.700000 0.003608 0.003521 -0.496479
3.706150 0.006150 0.003536 -0.496464
3.711901 0.005751 0.003534 -0.496466
3.717747 0.005846 0.003539 -0.496461
3.723583 0.005836 0.003548 -0.496452
3.729423 0.005840 0.003559 -0.496441
3.735263 0.005840 0.003572 -0.496428
3.741102 0.005839 0.003585 -0.496415
3.746938 0.005836 0.003598 -0.496402
3.752770 0.005832 0.003609 -0.496391
3.758596 0.005827 0.003620 -0.496380
3.764417 0.005821 0.003629 -0.496371
3.770230 0.005814 0.003637 -0.496363
3.776037 0.005807 0.003644 -0.496356
3.781836 0.005799 0.003649 -0.496351
3.787627 0.005791 0.003654 -0.496346
3.793409 0.005782 0.003658 -0.496342
3.799181 0.005773 0.003662 -0.496338
3.800000 0.000819 0.003660 -0.496340
3.800000 0.000000 0.003660 -0.496340
3.805888 0.005888 0.003675 -0.496325
3.811487 0.005599 0.003675 -0.496325
3.817162 0.005675 0.003682 -0.496318
3.822825 0.005663 0.003691 -0.496309
3.828489 0.005663 0.003703 -0.496297
3.834148 0.005660 0.003715 -0.496285
3.839804 0.005655 0.003727 -0.496273
3.845454 0.005650 0.003739 -0.496261
3.851099 0.005645 0.003750 -0.496250
3.856737 0.005638 0.003759 -0.496241
3.862368 0.005631 0.003767 -0.496233
3.867991 0.005623 0.003774 -0.496226
3.873606 0.005615 0.003780 -0.496220
3.879213 0.005607 0.003784 -0.496216
3.884812 0.005598 0.003788 -0.496212
3.890401 0.005589 0.003792 -0.496208
3.895982 0.005581 0.003794 -0.496206
3.900000 0.004018 0.003793 -0.496207
3.905737 0.005737 0.003806 -0.496194
3.911193 0.005455 0.003803 -0.496197
3.916689 0.005497 0.003806 -0.496194
3.922175 0.005486 0.003813 -0.496187
3.927658 0.005482 0.003822 -0.496178
3.933135 0.005477 0.003832 -0.496168
3.938607 0.005472 0.003844 -0.496156
3.944074 0.005467 0.003856 -0.496144
3.949535 0.005461 0.003868 -0.496132
3.954989 0.005455 0.003879 -0.496121
3.960437 0.005448 0.003889 -0.496111
3.965879 0.005441 0.003898 -0.496102
3.971313 0.005435 0.003906 -0.496094
3.976741 0.005428 0.003913 -0.496087
3.982161 0.005420 0.003919 -0.496081
3.987575 0.005413 0.003924 -0.496076
3.992981 0.005406 0.003928 -0.496072
3.998379 0.005399 0.003932 -0.496068
4.000000 0.001621 0.003929 -0.496071
4.000000 0.000000 0.003929 -0.496071
4.005339 0.005339 0.003945 -0.496055
4.010593 0.005253 0.003946 -0.496054
4.015899 0.005306 0.003952 -0.496048
4.021205 0.005305 0.003961 -0.496039
4.026510 0.005305 0.003972 -0.496028
4.031813 0.005303 0.003983 -0.496017
4.037114 0.005301 0.003994 -0.496006
4.042413 0.005299 0.004004 -0.495996
4.047708 0.005295 0.004014 -0.495986
4.053000 0.005292 0.004022 -0.495978
4.058288 0.005288 0.004029 -0.495971
4.063572 0.005284 0.004034 -0.495966
4.068852 0.005280 0.004038 -0.495962
4.074127 0.005276 0.004041 -0.495959
4.079398 0.005271 0.004042 -0.495958
4.084665 0.005267 0.004043 -0.495957
4.089927 0.005262 0.004043 -0.495957
4.095184 0.005257 0.004043 -0.495957
4.100000 0.004816 0.004041 -0.495959
4.105335 0.005335 0.004050 -0.495950
4.110557 0.005222 0.004048 -0.495952
4.115758 0.005201 0.004048 -0.495952
4.120953 0.005195 0.004051 -0.495949
4.126145 0.005191 0.004057 -0.495943
4.131333 0.005188 0.004064 -0.495936
4.136518 0.005185 0.004072 -0.495928
4.141700 0.005182 0.004081 -0.495919
4.146879 0.005179 0.004090 -0.495910
4.152056 0.005176 0.004098 -0.495902
4.157229 0.005173 0.004106 -0.495894
4.162398 0.005170 0.004114 -0.495886
4.167565 0.005166 0.004121 -0.495879
4.172727 0.005163 0.004127 -0.495873
4.177886 0.005159 0.004133 -0.495867
4.183042 0.005155 0.004138 -0.495862
4.188193 0.005152 0.004142 -0.495858
4.193341 0.005148 0.004147 -0.495853
4.198486 0.005144 0.004151 -0.495849
4.200000 0.001514 0.004149 -0.495851
4.200000 0.000000 0.004149 -0.495851
4.204976 0.004976 0.004163 -0.495837
4.210020 0.005044 0.004167 -0.495833
4.215091 0.005071 0.004176 -0.495824
4.220169 0.005078 0.004186 -0.495814
4.225248 0.005080 0.004198 -0.495802
4.230329 0.005081 0.004210 -0.495790
4.235410 0.005081 0.004222 -0.495778
4.240491 0.005081 0.004233 -0.495767
4.245571 0.005080 0.004243 -0.495757
4.250650 0.005079 0.004252 -0.495748
4.255728 0.005077 0.004259 -0.495741
4.260803 0.005075 0.004267 -0.495733
4.265876 0.005073 0.004273 -0.495727
4.270946 0.005070 0.004278 -0.495722
4.276014 0.005068 0.004284 -0.495716
4.281078 0.005065 0.004289 -0.495711
4.286140 0.005061 0.004293 -0.495707
4.291198 0.005058 0.004298 -0.495702
4.296253 0.005055 0.004303 -0.495697
4.300000 0.003747 0.004305 -0.495695
4.304996 0.004996 0.004318 -0.495682
4.309962 0.004966 0.004321 -0.495679
4.314934 0.004972 0.004328 -0.495672
4.319906 0.004972 0.004337 -0.495663
4.324875 0.004970 0.004348 -0.495652
4.329842 0.004967 0.004361 -0.495639
4.334805 0.004963 0.004374 -0.495626
4.339764 0.004959 0.004387 -0.495613
4.344718 0.004953 0.004400 -0.495600
4.349665 0.004947 0.004412 -0.495588
4.354606 0.004941 0.004424 -0.495576
4.359540 0.004934 0.004435 -0.495565
4.364466 0.004926 0.004444 -0.495556
4.369384 0.004919 0.004454 -0.495546
4.374295 0.004911 0.004462 -0.495538
4.379198 0.004903 0.004470 -0.495530
4.384092 0.004894 0.004477 -0.495523
4.388978 0.004886 0.004485 -0.495515
4.393856 0.004878 0.004491 -0.495509
4.398725 0.004870 0.004498 -0.495502
4.400000 0.001275 0.004498 -0.495502
4.400000 0.000000 0.004498 -0.495502
4.404672 0.004672 0.004513 -0.495487
4.409427 0.004756 0.004519 -0.495481
4.414208 0.004780 0.004528 -0.495472
4.418993 0.004785 0.004540 -0.495460
4.423779 0.004786 0.004553 -0.495447
4.428565 0.004786 0.004567 -0.495433
4.433351 0.004785 0.004581 -0.495419
4.438134 0.004783 0.004595 -0.495405
4.442914 0.004780 0.004608 -0.495392
4.447691 0.004777 0.004620 -0.495380
4.452463 0.004772 0.004631 -0.495369
4.457231 0.004768 0.004641 -0.495359
4.461994 0.004763 0.004650 -0.495350
4.466751 0.004757 0.004658 -0.495342
4.471502 0.004751 0.004665 -0.495335
4.476247 0.004745 0.004672 -0.495328
4.480985 0.004738 0.004678 -0.495322
4.485716 0.004731 0.004684 -0.495316
4.490440 0.004724 0.004689 -0.495311
4.495158 0.004717 0.004694 -0.495306
4.499868 0.004710 0.004698 -0.495302
4.500000 0.000132 0.004698 -0.495302
4.504757 0.004757 0.004710 -0.495290
4.509417 0.004660 0.004713 -0.495287
4.514064 0.004647 0.004717 -0.495283
4.518707 0.004643 0.004723 -0.495277
4.523348 0.004641 0.004731 -0.495269
4.527986 0.004638 0.004740 -0.495260
4.532622 0.004636 0.004750 -0.495250
4.537256 0.004633 0.004760 -0.495240
4.541886 0.004630 0.004769 -0.495231
4.546513 0.004627 0.004778 -0.495222
4.551136 0.004623 0.004787 -0.495213
4.555754 0.004619 0.004795 -0.495205
4.560368 0.004614 0.004801 -0.495199
4.564977 0.004609 0.004808 -0.495192
4.569581 0.004604 0.004813 -0.495187
4.574180 0.004599 0.004817 -0.495183
4.578773 0.004593 0.004821 -0.495179
4.583360 0.004587 0.004824 -0.495176
4.587942 0.004581 0.004827 -0.495173
4.592517 0.004576 0.004830 -0.495170
4.597087 0.004569 0.004832 -0.495168
4.600000 0.002913 0.004831 -0.495169
4.604481 0.004481 0.004842 -0.495158
4.608950 0.004469 0.004841 -0.495159
4.613433 0.004483 0.004843 -0.495157
4.617922 0.004489 0.004847 -0.495153
4.622414 0.004492 0.004854 -0.495146
4.626907 0.004493 0.004861 -0.495139
4.631401 0.004494 0.004870 -0.495130
4.635894 0.004493 0.004878 -0.495122
4.640385 0.004491 0.004886 -0.495114
4.644874 0.004489 0.004894 -0.495106
4.649359 0.004485 0.004901 -0.495099
4.653840 0.004481 0.004907 -0.495093
4.658317 0.004477 0.004913 -0.495087
4.662789 0.004472 0.004918 -0.495082
4.667255 0.004467 0.004923 -0.495077
4.671716 0.004461 0.004927 -0.495073
4.676172 0.004456 0.004931 -0.495069
4.680622 0.004450 0.004935 -0.495065
4.685067 0.004445 0.004939 -0.495061
4.689506 0.004439 0.004942 -0.495058
4.693939 0.004433 0.004945 -0.495055
4.698367 0.004428 0.004949 -0.495051
4.700000 0.001633 0.004948 -0.495052
4.700000 0.000000 0.004948 -0.495052
4.704186 0.004186 0.004960 -0.495040
4.708502 0.004317 0.004962 -0.495038
4.712845 0.004343 0.004966 -0.495034
4.717200 0.004354 0.004972 -0.495028
4.721559 0.004359 0.004980 -0.495020
4.725921 0.004362 0.004989 -0.495011
4.730284 0.004363 0.005000 -0.495000
4.734647 0.004363 0.005011 -0.494989
4.739010 0.004362 0.005022 -0.494978
4.743370 0.004360 0.005033 -0.494967
4.747728 0.004358 0.005043 -0.494957
4.752082 0.004354 0.005052 -0.494948
4.756432 0.004351 0.005061 -0.494939
4.760779 0.004346 0.005069 -0.494931
4.765121 0.004342 0.005076 -0.494924
4.769458 0.004337 0.005082 -0.494918
4.773791 0.004333 0.005088 -0.494912
4.778119 0.004328 0.005093 -0.494907
4.782442 0.004323 0.005098 -0.494902
4.786760 0.004318 0.005103 -0.494897
4.791072 0.004313 0.005108 -0.494892
4.795380 0.004308 0.005112 -0.494888
4.799683 0.004303 0.005117 -0.494883
4.800000 0.000317 0.005116 -0.494884
4.804319 0.004319 0.005129 -0.494871
4.808572 0.004253 0.005132 -0.494868
4.812819 0.004246 0.005136 -0.494864
4.817065 0.004246 0.005141 -0.494859
4.821310 0.004246 0.005148 -0.494852
4.825555 0.004245 0.005156 -0.494844
4.829799 0.004244 0.005164 -0.494836
4.834042 0.004243 0.005173 -0.494827
4.838283 0.004241 0.005183 -0.494817
4.842522 0.004239 0.005193 -0.494807
