Gauge gauge_2 Location: X=1.02, Y=0.1
Time(s) dt(s) Depth(m) Elevation(m)
2.075891 0.010445 0.000856 -0.048894
2.086616 0.010725 0.000862 -0.048888
2.096887 0.010271 0.000868 -0.048882
2.100000 0.003113 0.000870 -0.048880
2.111023 0.011023 0.000885 -0.048865
2.120004 0.008980 0.000890 -0.048860
2.129947 0.009943 0.000896 -0.048854
2.139547 0.009600 0.000902 -0.048848
2.149873 0.010325 0.000907 -0.048843
2.159654 0.009782 0.000913 -0.048837
2.170027 0.010373 0.000919 -0.048831
2.179808 0.009781 0.000925 -0.048825
2.190285 0.010477 0.000931 -0.048819
2.200000 0.009715 0.000937 -0.048813
2.200000 0.000000 0.000937 -0.048813
2.210604 0.010604 0.000952 -0.048798
2.219475 0.008871 0.000957 -0.048793
2.229183 0.009707 0.000962 -0.048788
2.238478 0.009295 0.000968 -0.048782
2.248641 0.010164 0.000974 -0.048776
2.258028 0.009387 0.000979 -0.048771
2.268284 0.010256 0.000985 -0.048765
2.277677 0.009393 0.000990 -0.048760
2.287984 0.010307 0.000996 -0.048754
2.297372 0.009387 0.001002 -0.048748
2.300000 0.002628 0.001003 -0.048747
2.310488 0.010488 0.001018 -0.048732
2.318755 0.008267 0.001023 -0.048727
2.327936 0.009181 0.001028 -0.048722
2.336937 0.009001 0.001033 -0.048717
2.346625 0.009688 0.001039 -0.048711
2.355863 0.009238 0.001044 -0.048706
2.365901 0.010038 0.001050 -0.048700
2.375167 0.009266 0.001055 -0.048695
2.385266 0.010098 0.001061 -0.048689
2.394510 0.009244 0.001066 -0.048684
2.400000 0.005490 0.001069 -0.048681
2.410258 0.010258 0.001084 -0.048666
2.418918 0.008660 0.001088 -0.048662
2.428434 0.009515 0.001094 -0.048656
2.437444 0.009010 0.001098 -0.048652
2.447271 0.009827 0.001104 -0.048646
2.456323 0.009052 0.001109 -0.048641
2.466154 0.009831 0.001114 -0.048636
2.475151 0.008997 0.001119 -0.048631
2.484986 0.009835 0.001124 -0.048626
2.493927 0.008942 0.001129 -0.048621
2.500000 0.006073 0.001133 -0.048617
2.509920 0.009920 0.001147 -0.048603
2.518474 0.008554 0.001151 -0.048599
2.527951 0.009477 0.001156 -0.048594
2.536661 0.008710 0.001161 -0.048589
2.546300 0.009639 0.001166 -0.048584
2.555012 0.008712 0.001170 -0.048580
2.564645 0.009633 0.001175 -0.048575
2.573335 0.008690 0.001180 -0.048570
2.582965 0.009630 0.001185 -0.048565
2.591631 0.008666 0.001189 -0.048561
2.600000 0.008369 0.001194 -0.048556
2.600000 0.000000 0.001194 -0.048556
2.609050 0.009050 0.001207 -0.048543
2.618024 0.008974 0.001212 -0.048538
2.627104 0.009080 0.001217 -0.048533
2.636076 0.008972 0.001221 -0.048529
2.645147 0.009070 0.001226 -0.048524
2.654107 0.008961 0.001230 -0.048520
2.663163 0.009056 0.001235 -0.048515
2.672108 0.008945 0.001239 -0.048511
2.681144 0.009036 0.001243 -0.048507
2.690066 0.008921 0.001247 -0.048503
2.699068 0.009003 0.001251 -0.048499
2.700000 0.000932 0.001252 -0.048498
2.700000 0.000000 0.001252 -0.048498
2.709042 0.009042 0.001264 -0.048486
2.717379 0.008337 0.001268 -0.048482
2.726238 0.008859 0.001271 -0.048479
2.734613 0.008375 0.001275 -0.048475
2.743398 0.008786 0.001278 -0.048472
2.751823 0.008425 0.001281 -0.048469
2.760563 0.008739 0.001285 -0.048465
2.769017 0.008454 0.001288 -0.048462
2.777705 0.008688 0.001292 -0.048458
2.786163 0.008458 0.001295 -0.048455
2.794790 0.008627 0.001298 -0.048452
2.800000 0.005210 0.001300 -0.048450
2.808768 0.008768 0.001313 -0.048437
2.816681 0.007913 0.001316 -0.048434
2.825118 0.008437 0.001319 -0.048431
2.833146 0.008027 0.001322 -0.048428
2.841470 0.008325 0.001325 -0.048425
2.849572 0.008102 0.001329 -0.048421
2.857841 0.008269 0.001332 -0.048418
2.865967 0.008126 0.001336 -0.048414
2.874183 0.008216 0.001339 -0.048411
2.882302 0.008118 0.001343 -0.048407
2.890465 0.008164 0.001346 -0.048404
2.898557 0.008092 0.001350 -0.048400
2.900000 0.001443 0.001350 -0.048400
2.900000 0.000000 0.001350 -0.048400
2.908300 0.008300 0.001363 -0.048387
2.915795 0.007495 0.001366 -0.048384
2.923723 0.007928 0.001370 -0.048380
2.931416 0.007692 0.001374 -0.048376
2.939279 0.007863 0.001377 -0.048373
2.947048 0.007769 0.001381 -0.048369
2.954892 0.007844 0.001385 -0.048365
2.962690 0.007798 0.001389 -0.048361
2.970514 0.007824 0.001393 -0.048357
2.978310 0.007797 0.001397 -0.048353
2.986112 0.007801 0.001400 -0.048350
2.993893 0.007781 0.001404 -0.048346
3.000000 0.006107 0.001408 -0.048342
3.007961 0.007961 0.001420 -0.048330
3.015387 0.007426 0.001424 -0.048326
3.023052 0.007664 0.001428 -0.048322
3.030563 0.007511 0.001432 -0.048318
3.038153 0.007589 0.001436 -0.048314
3.045692 0.007539 0.001440 -0.048310
3.053248 0.007556 0.001445 -0.048305
3.060781 0.007533 0.001449 -0.048301
3.068310 0.007528 0.001453 -0.048297
3.075822 0.007512 0.001457 -0.048293
3.083321 0.007499 0.001462 -0.048288
3.090803 0.007483 0.001466 -0.048284
3.098270 0.007467 0.001470 -0.048280
3.100000 0.001730 0.001471 -0.048279
3.100000 0.000000 0.001471 -0.048279
3.107633 0.007633 0.001485 -0.048265
3.114624 0.006991 0.001489 -0.048261
3.121898 0.007274 0.001493 -0.048257
3.129066 0.007168 0.001497 -0.048253
3.136301 0.007235 0.001501 -0.048249
3.143520 0.007219 0.001505 -0.048245
3.150751 0.007231 0.001509 -0.048241
3.157977 0.007225 0.001514 -0.048236
3.165199 0.007222 0.001518 -0.048232
3.172413 0.007214 0.001522 -0.048228
3.179618 0.007205 0.001526 -0.048224
3.186813 0.007195 0.001529 -0.048221
3.193997 0.007184 0.001533 -0.048217
3.200000 0.006003 0.001536 -0.048214
3.207324 0.007324 0.001549 -0.048201
3.214281 0.006957 0.001553 -0.048197
3.221353 0.007071 0.001556 -0.048194
3.228368 0.007016 0.001560 -0.048190
3.235395 0.007027 0.001563 -0.048187
3.242405 0.007010 0.001567 -0.048183
3.249408 0.007003 0.001570 -0.048180
3.256399 0.006991 0.001573 -0.048177
3.263378 0.006980 0.001577 -0.048173
3.270346 0.006968 0.001580 -0.048170
3.277301 0.006955 0.001583 -0.048167
3.284243 0.006942 0.001586 -0.048164
3.291173 0.006929 0.001590 -0.048160
3.298089 0.006916 0.001593 -0.048157
3.300000 0.001911 0.001594 -0.048156
3.300000 0.000000 0.001594 -0.048156
3.307109 0.007109 0.001606 -0.048144
3.313633 0.006524 0.001609 -0.048141
3.320377 0.006744 0.001612 -0.048138
3.327076 0.006700 0.001615 -0.048135
3.333806 0.006730 0.001618 -0.048132
3.340535 0.006728 0.001621 -0.048129
3.347267 0.006732 0.001624 -0.048126
3.353995 0.006729 0.001627 -0.048123
3.360719 0.006724 0.001631 -0.048119
3.367436 0.006716 0.001634 -0.048116
3.374143 0.006707 0.001637 -0.048113
3.380839 0.006696 0.001640 -0.048110
3.387524 0.006685 0.001643 -0.048107
3.394196 0.006672 0.001646 -0.048104
3.400000 0.005804 0.001649 -0.048101
3.406786 0.006786 0.001661 -0.048089
3.413291 0.006505 0.001664 -0.048086
3.419847 0.006556 0.001667 -0.048083
3.426372 0.006525 0.001670 -0.048080
3.432894 0.006522 0.001673 -0.048077
3.439404 0.006510 0.001676 -0.048074
3.445905 0.006501 0.001679 -0.048071
3.452395 0.006490 0.001682 -0.048068
3.458873 0.006479 0.001686 -0.048064
3.465341 0.006467 0.001689 -0.048061
3.471796 0.006455 0.001692 -0.048058
3.478239 0.006443 0.001695 -0.048055
3.484669 0.006430 0.001699 -0.048051
3.491087 0.006418 0.001702 -0.048048
3.497492 0.006405 0.001705 -0.048045
3.500000 0.002508 0.001707 -0.048043
3.506609 0.006609 0.001719 -0.048031
3.512684 0.006075 0.001722 -0.048028
3.518934 0.006250 0.001726 -0.048024
3.525164 0.006229 0.001729 -0.048021
3.531406 0.006242 0.001732 -0.048018
3.537648 0.006242 0.001736 -0.048014
3.543889 0.006241 0.001739 -0.048011
3.550127 0.006238 0.001743 -0.048007
3.556360 0.006232 0.001746 -0.048004
3.562585 0.006225 0.001750 -0.048000
3.568801 0.006216 0.001753 -0.047997
3.575006 0.006205 0.001757 -0.047993
3.581200 0.006194 0.001760 -0.047990
3.587383 0.006183 0.001764 -0.047986
3.593554 0.006171 0.001767 -0.047983
3.599713 0.006159 0.001771 -0.047979
3.600000 0.000287 0.001771 -0.047979
3.606225 0.006225 0.001783 -0.047967
3.612252 0.006027 0.001786 -0.047964
3.618314 0.006062 0.001790 -0.047960
3.624361 0.006047 0.001793 -0.047957
3.630404 0.006043 0.001796 -0.047954
3.636440 0.006037 0.001800 -0.047950
3.642471 0.006030 0.001803 -0.047947
3.648494 0.006024 0.001806 -0.047944
3.654511 0.006016 0.001809 -0.047941
3.660519 0.006009 0.001813 -0.047937
3.666520 0.006000 0.001816 -0.047934
3.672512 0.005992 0.001819 -0.047931
3.678495 0.005983 0.001822 -0.047928
3.684470 0.005975 0.001825 -0.047925
3.690435 0.005966 0.001828 -0.047922
3.696392 0.005957 0.001830 -0.047920
3.700000 0.003608 0.001832 -0.047918
3.706150 0.006150 0.001844 -0.047906
3.711901 0.005751 0.001847 -0.047903
3.717747 0.005846 0.001849 -0.047901
3.723583 0.005836 0.001852 -0.047898
3.729423 0.005840 0.001854 -0.047896
3.735263 0.005840 0.001857 -0.047893
3.741102 0.005839 0.001859 -0.047891
3.746938 0.005836 0.001862 -0.047888
3.752770 0.005832 0.001864 -0.047886
3.758596 0.005827 0.001867 -0.047883
3.764417 0.005821 0.001869 -0.047881
3.770230 0.005814 0.001871 -0.047879
3.776037 0.005807 0.001874 -0.047876
3.781836 0.005799 0.001876 -0.047874
3.787627 0.005791 0.001878 -0.047872
3.793409 0.005782 0.001881 -0.047869
3.799181 0.005773 0.001883 -0.047867
3.800000 0.000819 0.001883 -0.047867
3.800000 0.000000 0.001883 -0.047867
3.805888 0.005888 0.001894 -0.047856
3.811487 0.005599 0.001896 -0.047854
3.817162 0.005675 0.001899 -0.047851
3.822825 0.005663 0.001901 -0.047849
3.828489 0.005663 0.001903 -0.047847
3.834148 0.005660 0.001906 -0.047844
3.839804 0.005655 0.001908 -0.047842
3.845454 0.005650 0.001910 -0.047840
3.851099 0.005645 0.001913 -0.047837
3.856737 0.005638 0.001915 -0.047835
3.862368 0.005631 0.001917 -0.047833
3.867991 0.005623 0.001920 -0.047830
3.873606 0.005615 0.001923 -0.047827
3.879213 0.005607 0.001925 -0.047825
3.884812 0.005598 0.001928 -0.047822
3.890401 0.005589 0.001930 -0.047820
3.895982 0.005581 0.001933 -0.047817
3.900000 0.004018 0.001935 -0.047815
3.905737 0.005737 0.001947 -0.047803
3.911193 0.005455 0.001950 -0.047800
3.916689 0.005497 0.001952 -0.047798
3.922175 0.005486 0.001955 -0.047795
3.927658 0.005482 0.001958 -0.047792
3.933135 0.005477 0.001961 -0.047789
3.938607 0.005472 0.001964 -0.047786
3.944074 0.005467 0.001967 -0.047783
3.949535 0.005461 0.001970 -0.047780
3.954989 0.005455 0.001973 -0.047777
3.960437 0.005448 0.001976 -0.047774
3.965879 0.005441 0.001979 -0.047771
3.971313 0.005435 0.001982 -0.047768
3.976741 0.005428 0.001985 -0.047765
3.982161 0.005420 0.001988 -0.047762
3.987575 0.005413 0.001991 -0.047759
3.992981 0.005406 0.001995 -0.047755
3.998379 0.005399 0.001998 -0.047752
4.000000 0.001621 0.001999 -0.047751
4.000000 0.000000 0.001999 -0.047751
4.005339 0.005339 0.002011 -0.047739
4.010593 0.005253 0.002014 -0.047736
4.015899 0.005306 0.002017 -0.047733
4.021205 0.005305 0.002020 -0.047730
4.026510 0.005305 0.002023 -0.047727
4.031813 0.005303 0.002026 -0.047724
4.037114 0.005301 0.002029 -0.047721
4.042413 0.005299 0.002032 -0.047718
4.047708 0.005295 0.002035 -0.047715
4.053000 0.005292 0.002038 -0.047712
4.058288 0.005288 0.002041 -0.047709
4.063572 0.005284 0.002044 -0.047706
4.068852 0.005280 0.002047 -0.047703
4.074127 0.005276 0.002050 -0.047700
4.079398 0.005271 0.002053 -0.047697
4.084665 0.005267 0.002056 -0.047694
4.089927 0.005262 0.002059 -0.047691
4.095184 0.005257 0.002062 -0.047688
4.100000 0.004816 0.002064 -0.047686
4.105335 0.005335 0.002076 -0.047674
4.110557 0.005222 0.002079 -0.047671
4.115758 0.005201 0.002082 -0.047668
4.120953 0.005195 0.002085 -0.047665
4.126145 0.005191 0.002087 -0.047663
4.131333 0.005188 0.002090 -0.047660
4.136518 0.005185 0.002093 -0.047657
4.141700 0.005182 0.002095 -0.047655
4.146879 0.005179 0.002098 -0.047652
4.152056 0.005176 0.002101 -0.047649
4.157229 0.005173 0.002103 -0.047647
4.162398 0.005170 0.002106 -0.047644
4.167565 0.005166 0.002109 -0.047641
4.172727 0.005163 0.002111 -0.047639
4.177886 0.005159 0.002114 -0.047636
4.183042 0.005155 0.002117 -0.047633
4.188193 0.005152 0.002119 -0.047631
4.193341 0.005148 0.002122 -0.047628
4.198486 0.005144 0.002124 -0.047626
4.200000 0.001514 0.002125 -0.047625
4.200000 0.000000 0.002125 -0.047625
4.204976 0.004976 0.002136 -0.047614
4.210020 0.005044 0.002139 -0.047611
4.215091 0.005071 0.002141 -0.047609
4.220169 0.005078 0.002144 -0.047606
4.225248 0.005080 0.002146 -0.047604
4.230329 0.005081 0.002149 -0.047601
4.235410 0.005081 0.002151 -0.047599
4.240491 0.005081 0.002154 -0.047596
4.245571 0.005080 0.002156 -0.047594
4.250650 0.005079 0.002159 -0.047591
4.255728 0.005077 0.002161 -0.047589
4.260803 0.005075 0.002164 -0.047586
4.265876 0.005073 0.002166 -0.047584
4.270946 0.005070 0.002169 -0.047581
4.276014 0.005068 0.002171 -0.047579
4.281078 0.005065 0.002174 -0.047576
4.286140 0.005061 0.002176 -0.047574
4.291198 0.005058 0.002179 -0.047571
4.296253 0.005055 0.002181 -0.047569
4.300000 0.003747 0.002183 -0.047567
4.304996 0.004996 0.002194 -0.047556
4.309962 0.004966 0.002197 -0.047553
4.314934 0.004972 0.002199 -0.047551
4.319906 0.004972 0.002202 -0.047548
4.324875 0.004970 0.002204 -0.047546
4.329842 0.004967 0.002207 -0.047543
4.334805 0.004963 0.002209 -0.047541
4.339764 0.004959 0.002211 -0.047539
4.344718 0.004953 0.002214 -0.047536
4.349665 0.004947 0.002216 -0.047534
4.354606 0.004941 0.002219 -0.047531
4.359540 0.004934 0.002221 -0.047529
4.364466 0.004926 0.002223 -0.047527
4.369384 0.004919 0.002226 -0.047524
4.374295 0.004911 0.002228 -0.047522
4.379198 0.004903 0.002230 -0.047520
4.384092 0.004894 0.002233 -0.047517
4.388978 0.004886 0.002235 -0.047515
4.393856 0.004878 0.002237 -0.047513
4.398725 0.004870 0.002240 -0.047510
4.400000 0.001275 0.002240 -0.047510
4.400000 0.000000 0.002240 -0.047510
4.404672 0.004672 0.002251 -0.047499
4.409427 0.004756 0.002254 -0.047496
4.414208 0.004780 0.002256 -0.047494
4.418993 0.004785 0.002258 -0.047492
4.423779 0.004786 0.002261 -0.047489
4.428565 0.004786 0.002263 -0.047487
4.433351 0.004785 0.002265 -0.047485
4.438134 0.004783 0.002268 -0.047482
4.442914 0.004780 0.002270 -0.047480
4.447691 0.004777 0.002272 -0.047478
4.452463 0.004772 0.002275 -0.047475
4.457231 0.004768 0.002277 -0.047473
4.461994 0.004763 0.002280 -0.047470
4.466751 0.004757 0.002282 -0.047468
4.471502 0.004751 0.002284 -0.047466
4.476247 0.004745 0.002287 -0.047463
4.480985 0.004738 0.002289 -0.047461
4.485716 0.004731 0.002292 -0.047458
4.490440 0.004724 0.002294 -0.047456
4.495158 0.004717 0.002297 -0.047453
4.499868 0.004710 0.002299 -0.047451
4.500000 0.000132 0.002299 -0.047451
4.504757 0.004757 0.002311 -0.047439
4.509417 0.004660 0.002313 -0.047437
4.514064 0.004647 0.002316 -0.047434
4.518707 0.004643 0.002318 -0.047432
4.523348 0.004641 0.002320 -0.047430
4.527986 0.004638 0.002323 -0.047427
4.532622 0.004636 0.002326 -0.047424
4.537256 0.004633 0.002328 -0.047422
4.541886 0.004630 0.002331 -0.047419
4.546513 0.004627 0.002333 -0.047417
4.551136 0.004623 0.002336 -0.047414
4.555754 0.004619 0.002338 -0.047412
4.560368 0.004614 0.002341 -0.047409
4.564977 0.004609 0.002343 -0.047407
4.569581 0.004604 0.002346 -0.047404
4.574180 0.004599 0.002349 -0.047401
4.578773 0.004593 0.002351 -0.047399
4.583360 0.004587 0.002354 -0.047396
4.587942 0.004581 0.002356 -0.047394
4.592517 0.004576 0.002359 -0.047391
4.597087 0.004569 0.002361 -0.047389
4.600000 0.002913 0.002363 -0.047387
4.604481 0.004481 0.002374 -0.047376
4.608950 0.004469 0.002377 -0.047373
4.613433 0.004483 0.002379 -0.047371
4.617922 0.004489 0.002382 -0.047368
4.622414 0.004492 0.002384 -0.047366
4.626907 0.004493 0.002386 -0.047364
4.631401 0.004494 0.002389 -0.047361
4.635894 0.004493 0.002391 -0.047359
4.640385 0.004491 0.002393 -0.047357
4.644874 0.004489 0.002396 -0.047354
4.649359 0.004485 0.002398 -0.047352
4.653840 0.004481 0.002400 -0.047350
4.658317 0.004477 0.002403 -0.047347
4.662789 0.004472 0.002405 -0.047345
4.667255 0.004467 0.002407 -0.047343
4.671716 0.004461 0.002409 -0.047341
4.676172 0.004456 0.002411 -0.047339
4.680622 0.004450 0.002413 -0.047337
4.685067 0.004445 0.002415 -0.047335
4.689506 0.004439 0.002417 -0.047333
4.693939 0.004433 0.002419 -0.047331
4.698367 0.004428 0.002421 -0.047329
4.700000 0.001633 0.002422 -0.047328
4.700000 0.000000 0.002422 -0.047328
4.704186 0.004186 0.002433 -0.047317
4.708502 0.004317 0.002435 -0.047315
4.712845 0.004343 0.002437 -0.047313
4.717200 0.004354 0.002439 -0.047311
4.721559 0.004359 0.002441 -0.047309
4.725921 0.004362 0.002442 -0.047308
4.730284 0.004363 0.002444 -0.047306
4.734647 0.004363 0.002446 -0.047304
4.739010 0.004362 0.002448 -0.047302
4.743370 0.004360 0.002450 -0.047300
4.747728 0.004358 0.002452 -0.047298
4.752082 0.004354 0.002455 -0.047295
4.756432 0.004351 0.002457 -0.047293
4.760779 0.004346 0.002459 -0.047291
4.765121 0.004342 0.002461 -0.047289
4.769458 0.004337 0.002463 -0.047287
4.773791 0.004333 0.002465 -0.047285
4.778119 0.004328 0.002468 -0.047282
4.782442 0.004323 0.002470 -0.047280
4.786760 0.004318 0.002473 -0.047277
4.791072 0.004313 0.002475 -0.047275
4.795380 0.004308 0.002478 -0.047272
4.799683 0.004303 0.002481 -0.047269
4.800000 0.000317 0.002481 -0.047269
4.804319 0.004319 0.002492 -0.047258
4.808572 0.004253 0.002495 -0.047255
4.812819 0.004246 0.002498 -0.047252
4.817065 0.004246 0.002502 -0.047248
4.821310 0.004246 0.002505 -0.047245
4.825555 0.004245 0.002508 -0.047242
4.829799 0.004244 0.002512 -0.047238
4.834042 0.004243 0.002515 -0.047235
4.838283 0.004241 0.002519 -0.047231
4.842522 0.004239 0.002522 -0.047228
