Gauge gauge_4 Location: X=2.0, Y=1.696
Time(s) dt(s) Depth(m) Elevation(m)
0.017486 0.017486 0.075350 0.000000
0.034972 0.017486 0.075350 0.000000
0.052459 0.017486 0.075350 0.000000
0.069945 0.017486 0.075350 0.000000
0.087431 0.017486 0.075350 0.000000
0.104917 0.017486 0.075350 0.000000
0.122403 0.017486 0.075350 0.000000
0.139889 0.017486 0.075350 0.000000
0.157375 0.017486 0.075350 0.000000
0.174860 0.017485 0.075350 0.000000
0.192345 0.017485 0.075350 0.000000
0.209830 0.017485 0.075350 0.000000
0.227314 0.017484 0.075350 0.000000
0.244798 0.017484 0.075350 0.000000
0.262282 0.017484 0.075350 -0.000000
0.279766 0.017484 0.075350 -0.000000
0.297249 0.017483 0.075350 -0.000000
0.314732 0.017483 0.075350 -0.000000
0.332215 0.017483 0.075350 -0.000000
0.349697 0.017483 0.075350 -0.000000
0.367180 0.017482 0.075350 -0.000000
0.384662 0.017482 0.075350 -0.000000
0.402144 0.017482 0.075350 -0.000000
0.419626 0.017482 0.075350 -0.000000
0.437107 0.017482 0.075350 -0.000000
0.454589 0.017482 0.075350 -0.000000
0.472071 0.017482 0.075350 -0.000000
0.489552 0.017482 0.075350 -0.000000
0.507034 0.017481 0.075350 -0.000000
0.524515 0.017481 0.075350 -0.000000
0.541996 0.017481 0.075350 -0.000000
0.559478 0.017481 0.075350 -0.000000
0.576959 0.017481 0.075350 -0.000000
0.594441 0.017481 0.075350 -0.000000
0.611922 0.017481 0.075350 -0.000000
0.629403 0.017481 0.075350 -0.000000
0.646885 0.017481 0.075350 -0.000000
0.664366 0.017481 0.075350 -0.000000
0.681848 0.017481 0.075350 -0.000000
0.699329 0.017482 0.075350 -0.000000
0.716811 0.017482 0.075350 -0.000000
0.734292 0.017482 0.075350 -0.000000
0.751774 0.017482 0.075350 -0.000000
0.769256 0.017482 0.075350 -0.000000
0.786738 0.017482 0.075350 -0.000000
0.804220 0.017482 0.075350 -0.000000
0.821702 0.017482 0.075350 -0.000000
0.839184 0.017482 0.075350 -0.000000
0.856666 0.017482 0.075350 -0.000000
0.874148 0.017482 0.075350 -0.000000
0.891630 0.017482 0.075350 -0.000000
0.909113 0.017482 0.075350 -0.000000
0.926595 0.017482 0.075350 -0.000000
0.944077 0.017482 0.075350 -0.000000
0.961560 0.017483 0.075350 -0.000000
0.979043 0.017483 0.075350 -0.000000
0.996525 0.017483 0.075350 -0.000000
1.014008 0.017483 0.075350 -0.000000
1.031491 0.017483 0.075350 -0.000000
1.048973 0.017483 0.075350 -0.000000
1.066456 0.017483 0.075350 -0.000000
1.083939 0.017483 0.075350 -0.000000
1.101422 0.017483 0.075350 -0.000000
1.118905 0.017483 0.075349 -0.000001
1.136388 0.017483 0.075349 -0.000001
1.153870 0.017483 0.075349 -0.000001
1.171353 0.017483 0.075349 -0.000001
1.188836 0.017483 0.075348 -0.000002
1.206319 0.017483 0.075348 -0.000002
1.223802 0.017483 0.075348 -0.000002
1.241284 0.017483 0.075347 -0.000003
1.258767 0.017483 0.075346 -0.000004
1.276250 0.017483 0.075345 -0.000005
1.293732 0.017483 0.075344 -0.000006
1.311215 0.017483 0.075342 -0.000008
1.328697 0.017482 0.075340 -0.000010
1.346180 0.017482 0.075338 -0.000012
1.363662 0.017482 0.075334 -0.000016
1.381144 0.017482 0.075331 -0.000019
1.398627 0.017482 0.075326 -0.000024
1.416109 0.017482 0.075321 -0.000029
1.433591 0.017482 0.075315 -0.000035
1.451073 0.017482 0.075310 -0.000040
1.468555 0.017482 0.075304 -0.000046
1.486037 0.017482 0.075298 -0.000052
1.503519 0.017482 0.075293 -0.000057
1.521001 0.017482 0.075289 -0.000061
1.538482 0.017482 0.075285 -0.000065
1.555964 0.017482 0.075281 -0.000069
1.573446 0.017482 0.075278 -0.000072
1.590927 0.017482 0.075276 -0.000074
1.608409 0.017481 0.075275 -0.000075
1.625890 0.017481 0.075274 -0.000076
1.643371 0.017481 0.075273 -0.000077
1.660852 0.017481 0.075273 -0.000077
1.678333 0.017481 0.075273 -0.000077
1.695814 0.017481 0.075274 -0.000076
1.713295 0.017481 0.075275 -0.000075
1.730776 0.017481 0.075276 -0.000074
1.748257 0.017481 0.075278 -0.000072
1.765738 0.017481 0.075279 -0.000071
1.783218 0.017481 0.075281 -0.000069
1.800699 0.017480 0.075282 -0.000068
1.818179 0.017480 0.075284 -0.000066
1.835659 0.017480 0.075287 -0.000063
1.853139 0.017480 0.075290 -0.000060
1.870620 0.017480 0.075294 -0.000056
1.888100 0.017480 0.075299 -0.000051
1.905579 0.017480 0.075305 -0.000045
1.923059 0.017480 0.075311 -0.000039
1.940539 0.017480 0.075319 -0.000031
1.958019 0.017480 0.075326 -0.000024
1.975498 0.017480 0.075334 -0.000016
1.992978 0.017480 0.075342 -0.000008
2.010457 0.017480 0.075351 0.000001
2.027937 0.017479 0.075359 0.000009
2.045416 0.017479 0.075367 0.000017
2.062896 0.017479 0.075374 0.000024
2.080375 0.017479 0.075382 0.000032
2.097855 0.017479 0.075388 0.000038
2.115334 0.017479 0.075395 0.000045
2.132813 0.017479 0.075401 0.000051
2.150293 0.017479 0.075406 0.000056
2.167772 0.017479 0.075411 0.000061
2.185252 0.017479 0.075415 0.000065
2.202731 0.017480 0.075418 0.000068
2.220211 0.017480 0.075421 0.000071
2.237691 0.017480 0.075424 0.000074
2.255170 0.017480 0.075426 0.000076
2.272650 0.017480 0.075428 0.000078
2.290131 0.017480 0.075429 0.000079
2.307611 0.017480 0.075431 0.000081
2.325092 0.017481 0.075432 0.000082
2.342572 0.017481 0.075432 0.000082
2.360053 0.017481 0.075432 0.000082
2.377535 0.017481 0.075432 0.000082
2.395017 0.017482 0.075432 0.000082
2.412499 0.017482 0.075432 0.000082
2.429981 0.017482 0.075432 0.000082
2.447464 0.017483 0.075431 0.000081
2.464948 0.017483 0.075430 0.000080
2.482431 0.017484 0.075429 0.000079
2.499916 0.017484 0.075427 0.000077
2.517401 0.017485 0.075426 0.000076
2.534886 0.017485 0.075423 0.000073
2.552371 0.017485 0.075421 0.000071
2.569857 0.017485 0.075418 0.000068
2.587342 0.017485 0.075416 0.000066
2.604827 0.017485 0.075413 0.000063
2.622313 0.017485 0.075411 0.000061
2.639798 0.017485 0.075409 0.000059
2.657283 0.017485 0.075407 0.000057
2.674768 0.017485 0.075405 0.000055
2.692253 0.017485 0.075403 0.000053
2.709739 0.017485 0.075401 0.000051
2.727224 0.017485 0.075399 0.000049
2.744709 0.017485 0.075397 0.000047
2.762194 0.017485 0.075395 0.000045
2.779679 0.017485 0.075394 0.000044
2.797164 0.017485 0.075392 0.000042
2.814649 0.017485 0.075391 0.000041
2.832134 0.017485 0.075390 0.000040
2.849619 0.017485 0.075389 0.000039
2.867104 0.017485 0.075388 0.000038
2.884589 0.017485 0.075387 0.000037
2.902074 0.017485 0.075386 0.000036
2.919559 0.017485 0.075385 0.000035
2.937044 0.017485 0.075384 0.000034
2.954529 0.017485 0.075383 0.000033
2.972014 0.017485 0.075383 0.000033
2.989499 0.017485 0.075383 0.000033
3.006984 0.017485 0.075382 0.000032
3.024469 0.017485 0.075382 0.000032
3.041954 0.017485 0.075382 0.000032
3.059439 0.017485 0.075382 0.000032
3.076924 0.017485 0.075383 0.000033
3.094409 0.017485 0.075383 0.000033
3.111894 0.017485 0.075383 0.000033
3.129380 0.017485 0.075384 0.000034
3.146865 0.017485 0.075384 0.000034
3.164350 0.017485 0.075385 0.000035
3.181835 0.017485 0.075385 0.000035
3.199320 0.017485 0.075386 0.000036
3.216805 0.017485 0.075386 0.000036
3.234291 0.017485 0.075387 0.000037
3.251776 0.017485 0.075387 0.000037
3.269261 0.017485 0.075388 0.000038
3.286747 0.017485 0.075389 0.000039
3.304232 0.017485 0.075389 0.000039
3.321717 0.017485 0.075390 0.000040
3.339203 0.017485 0.075390 0.000040
3.356688 0.017485 0.075391 0.000041
3.374174 0.017485 0.075392 0.000042
3.391659 0.017485 0.075392 0.000042
3.409144 0.017485 0.075393 0.000043
3.426630 0.017485 0.075394 0.000044
3.444115 0.017485 0.075395 0.000045
