Gauge gauge_2 Location: X=4.521, Y=2.196
Time(s) dt(s) Depth(m) Elevation(m)
1.066456 0.017483 0.005375 -0.000024
1.083939 0.017483 0.005374 -0.000025
1.101422 0.017483 0.005373 -0.000026
1.118905 0.017483 0.005371 -0.000027
1.136388 0.017483 0.005370 -0.000028
1.153870 0.017483 0.005369 -0.000029
1.171353 0.017483 0.005368 -0.000030
1.188836 0.017483 0.005367 -0.000031
1.206319 0.017483 0.005367 -0.000032
1.223802 0.017483 0.005366 -0.000033
1.241284 0.017483 0.005365 -0.000033
1.258767 0.017483 0.005364 -0.000034
1.276250 0.017483 0.005364 -0.000035
1.293732 0.017483 0.005363 -0.000036
1.311215 0.017483 0.005362 -0.000036
1.328697 0.017482 0.005362 -0.000037
1.346180 0.017482 0.005361 -0.000038
1.363662 0.017482 0.005360 -0.000038
1.381144 0.017482 0.005360 -0.000039
1.398627 0.017482 0.005360 -0.000039
1.416109 0.017482 0.005359 -0.000039
1.433591 0.017482 0.005359 -0.000040
1.451073 0.017482 0.005359 -0.000040
1.468555 0.017482 0.005358 -0.000040
1.486037 0.017482 0.005358 -0.000040
1.503519 0.017482 0.005358 -0.000041
1.521001 0.017482 0.005358 -0.000041
1.538482 0.017482 0.005357 -0.000041
1.555964 0.017482 0.005357 -0.000041
1.573446 0.017482 0.005357 -0.000042
1.590927 0.017482 0.005357 -0.000042
1.608409 0.017481 0.005357 -0.000042
1.625890 0.017481 0.005357 -0.000042
1.643371 0.017481 0.005356 -0.000042
1.660852 0.017481 0.005356 -0.000042
1.678333 0.017481 0.005356 -0.000042
1.695814 0.017481 0.005357 -0.000042
1.713295 0.017481 0.005357 -0.000042
1.730776 0.017481 0.005357 -0.000042
1.748257 0.017481 0.005357 -0.000041
1.765738 0.017481 0.005358 -0.000041
1.783218 0.017481 0.005359 -0.000040
1.800699 0.017480 0.005359 -0.000039
1.818179 0.017480 0.005360 -0.000038
1.835659 0.017480 0.005361 -0.000037
1.853139 0.017480 0.005363 -0.000036
1.870620 0.017480 0.005364 -0.000035
1.888100 0.017480 0.005365 -0.000033
1.905579 0.017480 0.005367 -0.000031
1.923059 0.017480 0.005369 -0.000030
1.940539 0.017480 0.005371 -0.000028
1.958019 0.017480 0.005373 -0.000026
1.975498 0.017480 0.005375 -0.000024
1.992978 0.017480 0.005377 -0.000022
2.010457 0.017480 0.005379 -0.000019
2.027937 0.017479 0.005382 -0.000017
2.045416 0.017479 0.005384 -0.000014
2.062896 0.017479 0.005387 -0.000012
2.080375 0.017479 0.005390 -0.000009
2.097855 0.017479 0.005392 -0.000006
2.115334 0.017479 0.005395 -0.000003
2.132813 0.017479 0.005398 -0.000000
2.150293 0.017479 0.005401 0.000002
2.167772 0.017479 0.005404 0.000005
2.185252 0.017479 0.005406 0.000008
2.202731 0.017480 0.005409 0.000010
2.220211 0.017480 0.005411 0.000013
2.237691 0.017480 0.005414 0.000015
2.255170 0.017480 0.005416 0.000017
2.272650 0.017480 0.005418 0.000019
2.290131 0.017480 0.005419 0.000021
2.307611 0.017480 0.005421 0.000022
2.325092 0.017481 0.005422 0.000024
2.342572 0.017481 0.005423 0.000025
2.360053 0.017481 0.005424 0.000026
2.377535 0.017481 0.005425 0.000027
2.395017 0.017482 0.005426 0.000028
2.412499 0.017482 0.005427 0.000028
2.429981 0.017482 0.005427 0.000029
2.447464 0.017483 0.005428 0.000029
2.464948 0.017483 0.005428 0.000030
2.482431 0.017484 0.005429 0.000030
2.499916 0.017484 0.005429 0.000030
2.517401 0.017485 0.005429 0.000031
2.534886 0.017485 0.005429 0.000031
2.552371 0.017485 0.005429 0.000031
2.569857 0.017485 0.005429 0.000030
2.587342 0.017485 0.005429 0.000030
2.604827 0.017485 0.005429 0.000030
2.622313 0.017485 0.005428 0.000030
2.639798 0.017485 0.005428 0.000029
2.657283 0.017485 0.005428 0.000029
2.674768 0.017485 0.005427 0.000029
2.692253 0.017485 0.005427 0.000028
2.709739 0.017485 0.005426 0.000028
2.727224 0.017485 0.005426 0.000027
2.744709 0.017485 0.005425 0.000026
2.762194 0.017485 0.005424 0.000026
2.779679 0.017485 0.005424 0.000025
2.797164 0.017485 0.005423 0.000024
2.814649 0.017485 0.005422 0.000024
2.832134 0.017485 0.005421 0.000023
2.849619 0.017485 0.005420 0.000022
2.867104 0.017485 0.005420 0.000021
2.884589 0.017485 0.005419 0.000020
2.902074 0.017485 0.005418 0.000019
2.919559 0.017485 0.005417 0.000018
2.937044 0.017485 0.005416 0.000017
2.954529 0.017485 0.005415 0.000016
2.972014 0.017485 0.005414 0.000015
2.989499 0.017485 0.005412 0.000014
3.006984 0.017485 0.005411 0.000013
3.024469 0.017485 0.005410 0.000011
3.041954 0.017485 0.005409 0.000010
3.059439 0.017485 0.005407 0.000009
3.076924 0.017485 0.005406 0.000007
3.094409 0.017485 0.005404 0.000006
3.111894 0.017485 0.005403 0.000004
3.129380 0.017485 0.005401 0.000003
3.146865 0.017485 0.005400 0.000001
3.164350 0.017485 0.005398 -0.000000
3.181835 0.017485 0.005397 -0.000002
3.199320 0.017485 0.005395 -0.000004
3.216805 0.017485 0.005393 -0.000005
3.234291 0.017485 0.005392 -0.000007
3.251776 0.017485 0.005390 -0.000008
3.269261 0.017485 0.005389 -0.000010
3.286747 0.017485 0.005387 -0.000011
3.304232 0.017485 0.005386 -0.000012
3.321717 0.017485 0.005385 -0.000014
3.339203 0.017485 0.005384 -0.000015
3.356688 0.017485 0.005383 -0.000016
3.374174 0.017485 0.005382 -0.000017
3.391659 0.017485 0.005381 -0.000017
3.409144 0.017485 0.005380 -0.000018
3.426630 0.017485 0.005380 -0.000019
3.444115 0.017485 0.005379 -0.000019
3.461601 0.017485 0.005379 -0.000020
3.479086 0.017485 0.005378 -0.000020
3.496572 0.017485 0.005378 -0.000021
3.514057 0.017485 0.005378 -0.000021
3.531543 0.017485 0.005377 -0.000021
3.549028 0.017485 0.005377 -0.000021
3.566514 0.017485 0.005377 -0.000021
3.583999 0.017485 0.005377 -0.000021
3.601485 0.017485 0.005378 -0.000021
3.618970 0.017486 0.005378 -0.000021
3.636456 0.017486 0.005378 -0.000020
3.653941 0.017486 0.005379 -0.000020
3.671427 0.017486 0.005380 -0.000019
3.688913 0.017486 0.005380 -0.000018
3.706399 0.017486 0.005381 -0.000017
3.723885 0.017486 0.005382 -0.000016
3.741371 0.017486 0.005383 -0.000016
3.758858 0.017487 0.005384 -0.000014
3.776345 0.017487 0.005385 -0.000013
3.793832 0.017487 0.005386 -0.000012
3.811320 0.017487 0.005387 -0.000011
3.828807 0.017488 0.005389 -0.000010
3.846296 0.017488 0.005390 -0.000009
3.863784 0.017488 0.005391 -0.000008
3.881272 0.017488 0.005392 -0.000006
3.898760 0.017488 0.005393 -0.000005
3.916247 0.017487 0.005394 -0.000004
3.933734 0.017487 0.005395 -0.000003
3.951221 0.017487 0.005396 -0.000002
3.968707 0.017486 0.005397 -0.000001
3.986193 0.017486 0.005398 -0.000000
4.003679 0.017486 0.005400 0.000001
4.021165 0.017486 0.005401 0.000002
4.038650 0.017485 0.005402 0.000003
4.056135 0.017485 0.005403 0.000004
4.073620 0.017485 0.005403 0.000005
4.091104 0.017485 0.005404 0.000006
4.108588 0.017484 0.005405 0.000007
4.126073 0.017484 0.005406 0.000008
4.143557 0.017484 0.005407 0.000008
4.161041 0.017484 0.005408 0.000009
4.178525 0.017484 0.005408 0.000010
4.196008 0.017484 0.005409 0.000011
4.213492 0.017484 0.005410 0.000011
4.230976 0.017484 0.005411 0.000012
4.248460 0.017484 0.005411 0.000013
4.265944 0.017484 0.005412 0.000014
4.283427 0.017484 0.005413 0.000014
4.300911 0.017484 0.005413 0.000015
4.318395 0.017484 0.005414 0.000015
4.335880 0.017484 0.005415 0.000016
4.353364 0.017484 0.005415 0.000017
4.370848 0.017484 0.005416 0.000017
4.388333 0.017485 0.005416 0.000018
4.405818 0.017485 0.005417 0.000018
4.423303 0.017485 0.005417 0.000019
4.440788 0.017485 0.005418 0.000019
4.458273 0.017485 0.005418 0.000019
4.475759 0.017486 0.005418 0.000020
4.493245 0.017486 0.005419 0.000020
4.510732 0.017486 0.005419 0.000021
4.528218 0.017487 0.005420 0.000021
4.545705 0.017487 0.005420 0.000021
4.563191 0.017487 0.005420 0.000022
4.580678 0.017486 0.005421 0.000022
4.598164 0.017486 0.005421 0.000023
4.615650 0.017486 0.005422 0.000023
4.633137 0.017486 0.005422 0.000024
4.650623 0.017486 0.005423 0.000024
4.668109 0.017486 0.005423 0.000025
4.685596 0.017486 0.005424 0.000025
4.703082 0.017487 0.005424 0.000026
4.720569 0.017487 0.005425 0.000026
4.738056 0.017487 0.005425 0.000027
4.755543 0.017487 0.005426 0.000027
4.773031 0.017487 0.005426 0.000028
4.790518 0.017488 0.005427 0.000028
4.808006 0.017488 0.005427 0.000029
4.825494 0.017488 0.005428 0.000029
4.842982 0.017488 0.005428 0.000030
4.860471 0.017489 0.005429 0.000030
4.877960 0.017489 0.005429 0.000031
4.895449 0.017489 0.005430 0.000031
4.912938 0.017490 0.005430 0.000032
4.930428 0.017490 0.005431 0.000032
4.947919 0.017490 0.005431 0.000033
4.965409 0.017491 0.005432 0.000034
4.982900 0.017491 0.005433 0.000034
5.000392 0.017491 0.005433 0.000035
5.017883 0.017492 0.005434 0.000035
5.035376 0.017492 0.005434 0.000036
5.052868 0.017492 0.005435 0.000036
5.070360 0.017493 0.005436 0.000037
5.087853 0.017493 0.005436 0.000038
5.105346 0.017493 0.005437 0.000038
5.122840 0.017493 0.005437 0.000039
5.140333 0.017494 0.005438 0.000039
5.157827 0.017494 0.005439 0.000040
5.175321 0.017494 0.005439 0.000041
5.192816 0.017494 0.005440 0.000041
5.210310 0.017495 0.005440 0.000042
5.227805 0.017495 0.005441 0.000042
5.245300 0.017495 0.005442 0.000043
5.262795 0.017495 0.005442 0.000044
5.280290 0.017495 0.005443 0.000044
5.297786 0.017496 0.005443 0.000045
5.315282 0.017496 0.005444 0.000045
5.332778 0.017496 0.005445 0.000046
5.350274 0.017496 0.005445 0.000047
5.367770 0.017496 0.005446 0.000047
5.385267 0.017497 0.005447 0.000048
5.402763 0.017497 0.005447 0.000049
5.420260 0.017497 0.005448 0.000049
5.437758 0.017497 0.005448 0.000050
5.455255 0.017498 0.005449 0.000051
5.472753 0.017498 0.005450 0.000051
5.490251 0.017498 0.005450 0.000052
5.507750 0.017498 0.005451 0.000053
5.525248 0.017499 0.005452 0.000053
5.542747 0.017499 0.005452 0.000054
5.560247 0.017499 0.005453 0.000055
5.577746 0.017500 0.005454 0.000055
5.595246 0.017500 0.005454 0.000056
5.612746 0.017500 0.005455 0.000057
5.630246 0.017500 0.005456 0.000057
5.647746 0.017500 0.005456 0.000058
5.665247 0.017500 0.005457 0.000059
5.682747 0.017500 0.005458 0.000059
5.700247 0.017500 0.005458 0.000060
5.717747 0.017500 0.005459 0.000061
5.735247 0.017500 0.005460 0.000061
5.752748 0.017500 0.005460 0.000062
5.770248 0.017500 0.005461 0.000063
5.787749 0.017501 0.005462 0.000063
5.805249 0.017501 0.005462 0.000064
5.822750 0.017501 0.005463 0.000064
5.840251 0.017501 0.005464 0.000065
5.857752 0.017501 0.005464 0.000066
5.875254 0.017501 0.005465 0.000066
5.892755 0.017502 0.005465 0.000067
5.910257 0.017502 0.005466 0.000067
5.927759 0.017502 0.005466 0.000068
5.945262 0.017502 0.005467 0.000068
5.962764 0.017503 0.005467 0.000069
5.980267 0.017503 0.005467 0.000069
5.997770 0.017503 0.005468 0.000069
6.015274 0.017504 0.005468 0.000069
6.032778 0.017504 0.005468 0.000070
6.050282 0.017504 0.005468 0.000070
6.067786 0.017505 0.005469 0.000070
6.085291 0.017505 0.005469 0.000070
6.102797 0.017505 0.005469 0.000070
6.120302 0.017506 0.005468 0.000070
6.137808 0.017506 0.005468 0.000070
6.155314 0.017506 0.005468 0.000070
6.172820 0.017506 0.005468 0.000069
6.190327 0.017507 0.005467 0.000069
6.207834 0.017507 0.005467 0.000069
6.225342 0.017507 0.005467 0.000068
6.242850 0.017508 0.005466 0.000067
6.260358 0.017508 0.005465 0.000067
6.277866 0.017508 0.005465 0.000066
6.295374 0.017508 0.005464 0.000065
6.312883 0.017509 0.005463 0.000064
6.330392 0.017509 0.005462 0.000063
6.347901 0.017509 0.005461 0.000062
6.365411 0.017509 0.005460 0.000061
6.382920 0.017510 0.005459 0.000060
6.400430 0.017510 0.005458 0.000059
6.417940 0.017510 0.005456 0.000058
6.435450 0.017510 0.005455 0.000057
6.452961 0.017511 0.005454 0.000055
6.470472 0.017511 0.005452 0.000054
6.487983 0.017511 0.005451 0.000052
6.505494 0.017511 0.005449 0.000051
6.523005 0.017511 0.005448 0.000050
6.540517 0.017512 0.005447 0.000048
6.558029 0.017512 0.005445 0.000047
6.575541 0.017512 0.005444 0.000045
6.593053 0.017512 0.005442 0.000044
6.610566 0.017512 0.005441 0.000042
6.628078 0.017513 0.005439 0.000041
6.645591 0.017513 0.005438 0.000039
6.663104 0.017513 0.005436 0.000038
6.680617 0.017513 0.005435 0.000036
6.698131 0.017513 0.005434 0.000035
6.715644 0.017514 0.005432 0.000034
6.733158 0.017514 0.005431 0.000032
6.750672 0.017514 0.005430 0.000031
6.768186 0.017514 0.005428 0.000030
6.785701 0.017514 0.005427 0.000029
6.803215 0.017515 0.005426 0.000028
6.820730 0.017515 0.005425 0.000026
6.838245 0.017515 0.005424 0.000025
6.855761 0.017515 0.005423 0.000024
6.873276 0.017516 0.005422 0.000024
6.890792 0.017516 0.005421 0.000023
6.908308 0.017516 0.005421 0.000022
6.925824 0.017516 0.005420 0.000022
6.943341 0.017516 0.005420 0.000021
6.960858 0.017517 0.005419 0.000021
6.978375 0.017517 0.005419 0.000020
6.995892 0.017517 0.005418 0.000020
7.013409 0.017517 0.005418 0.000020
7.030926 0.017517 0.005418 0.000019
7.048443 0.017517 0.005418 0.000019
7.065960 0.017517 0.005418 0.000019
7.083478 0.017517 0.005418 0.000019
7.100995 0.017517 0.005418 0.000019
7.118512 0.017517 0.005418 0.000019
7.136030 0.017517 0.005418 0.000020
7.153547 0.017517 0.005419 0.000020
7.171065 0.017518 0.005419 0.000021
7.188582 0.017518 0.005420 0.000022
7.206100 0.017518 0.005421 0.000023
7.223618 0.017518 0.005423 0.000024
7.241136 0.017518 0.005424 0.000025
7.258655 0.017518 0.005426 0.000027
7.276173 0.017518 0.005427 0.000029
7.293691 0.017518 0.005429 0.000030
7.311209 0.017518 0.005431 0.000032
7.328728 0.017518 0.005433 0.000034
7.346246 0.017518 0.005435 0.000037
7.363764 0.017518 0.005437 0.000039
7.381282 0.017518 0.005440 0.000041
7.398801 0.017518 0.005442 0.000043
7.416319 0.017518 0.005444 0.000046
7.433838 0.017518 0.005447 0.000048
7.451356 0.017519 0.005449 0.000050
7.468875 0.017519 0.005451 0.000053
7.486394 0.017519 0.005454 0.000055
7.503912 0.017519 0.005456 0.000058
7.521431 0.017519 0.005458 0.000060
7.538950 0.017519 0.005461 0.000062
7.556469 0.017519 0.005463 0.000065
7.573988 0.017519 0.005466 0.000067
7.591507 0.017519 0.005468 0.000069
7.609026 0.017519 0.005470 0.000072
7.626545 0.017519 0.005472 0.000074
7.644064 0.017519 0.005475 0.000076
7.661584 0.017519 0.005477 0.000078
7.679103 0.017520 0.005479 0.000080
7.696623 0.017520 0.005481 0.000082
7.714143 0.017520 0.005483 0.000085
7.731663 0.017520 0.005485 0.000087
7.749183 0.017520 0.005487 0.000089
7.766703 0.017520 0.005489 0.000091
7.784224 0.017520 0.005491 0.000093
7.801744 0.017521 0.005493 0.000094
7.819265 0.017521 0.005495 0.000096
7.836786 0.017521 0.005496 0.000098
7.854307 0.017521 0.005498 0.000100
7.871829 0.017521 0.005500 0.000101
7.889350 0.017522 0.005501 0.000103
7.906872 0.017522 0.005503 0.000104
7.924394 0.017522 0.005504 0.000106
7.941916 0.017522 0.005506 0.000107
7.959438 0.017522 0.005507 0.000108
7.976961 0.017523 0.005508 0.000110
7.994484 0.017523 0.005510 0.000111
8.012006 0.017523 0.005511 0.000112
8.029530 0.017523 0.005512 0.000113
8.047053 0.017523 0.005513 0.000114
8.064576 0.017524 0.005514 0.000115
8.082100 0.017524 0.005515 0.000116
8.099624 0.017524 0.005516 0.000117
8.117148 0.017524 0.005517 0.000118
8.134672 0.017524 0.005518 0.000119
8.152196 0.017524 0.005518 0.000120
8.169721 0.017524 0.005519 0.000121
8.187245 0.017524 0.005520 0.000121
8.204770 0.017525 0.005520 0.000122
8.222294 0.017525 0.005521 0.000123
8.239819 0.017525 0.005522 0.000123
8.257344 0.017525 0.005522 0.000124
8.274869 0.017525 0.005523 0.000124
8.292394 0.017525 0.005524 0.000125
8.309920 0.017525 0.005524 0.000126
8.327445 0.017525 0.005525 0.000126
8.344967 0.017521 0.005525 0.000127
8.362483 0.017516 0.005526 0.000127
8.379993 0.017511 0.005526 0.000128
8.397498 0.017505 0.005527 0.000128
8.414998 0.017500 0.005527 0.000129
8.432492 0.017494 0.005528 0.000129
8.449981 0.017489 0.005528 0.000130
8.467464 0.017483 0.005529 0.000130
8.484942 0.017478 0.005530 0.000131
8.502414 0.017472 0.005530 0.000132
8.519880 0.017466 0.005531 0.000132
8.537340 0.017460 0.005531 0.000133
8.554794 0.017454 0.005532 0.000134
8.572242 0.017448 0.005533 0.000134
8.589683 0.017442 0.005534 0.000135
8.607119 0.017436 0.005534 0.000136
8.624548 0.017429 0.005535 0.000137
8.641971 0.017423 0.005536 0.000137
8.659387 0.017416 0.005537 0.000138
8.676796 0.017409 0.005538 0.000139
8.694198 0.017402 0.005539 0.000140
8.711594 0.017395 0.005539 0.000141
8.728982 0.017388 0.005540 0.000142
8.746362 0.017381 0.005541 0.000143
8.763735 0.017373 0.005542 0.000144
8.781100 0.017365 0.005543 0.000145
8.798457 0.017357 0.005544 0.000146
8.815806 0.017349 0.005545 0.000147
8.833147 0.017341 0.005546 0.000148
8.850479 0.017332 0.005547 0.000149
8.867802 0.017323 0.005549 0.000150
8.885116 0.017314 0.005550 0.000151
8.902421 0.017305 0.005551 0.000152
8.919717 0.017295 0.005552 0.000153
8.937002 0.017286 0.005553 0.000155
8.954278 0.017276 0.005554 0.000156
8.971543 0.017265 0.005556 0.000157
8.988798 0.017255 0.005557 0.000158
9.006043 0.017244 0.005558 0.000159
9.023276 0.017233 0.005559 0.000161
9.040499 0.017222 0.005560 0.000162
9.057710 0.017211 0.005562 0.000163
9.074909 0.017199 0.005563 0.000164
9.092097 0.017188 0.005564 0.000165
9.109272 0.017176 0.005565 0.000167
9.126436 0.017163 0.005566 0.000168
9.143587 0.017151 0.005567 0.000169
9.160725 0.017139 0.005568 0.000170
9.177851 0.017126 0.005569 0.000171
9.194964 0.017113 0.005570 0.000172
9.212063 0.017100 0.005571 0.000173
9.229150 0.017086 0.005572 0.000174
9.246223 0.017073 0.005573 0.000175
9.263282 0.017059 0.005574 0.000175
9.280328 0.017046 0.005574 0.000176
9.297360 0.017032 0.005575 0.000176
9.314378 0.017018 0.005575 0.000177
9.331382 0.017004 0.005576 0.000177
9.348371 0.016990 0.005576 0.000177
9.365347 0.016976 0.005576 0.000177
9.382308 0.016961 0.005576 0.000177
9.399255 0.016947 0.005575 0.000177
9.416188 0.016933 0.005575 0.000176
9.433106 0.016918 0.005574 0.000176
9.450009 0.016904 0.005574 0.000175
9.466898 0.016889 0.005573 0.000174
9.483773 0.016875 0.005572 0.000173
9.500633 0.016860 0.005571 0.000172
9.517479 0.016846 0.005569 0.000171
9.534310 0.016831 0.005568 0.000169
9.551127 0.016817 0.005566 0.000167
9.567929 0.016802 0.005564 0.000165
9.584717 0.016788 0.005562 0.000163
9.601491 0.016774 0.005559 0.000161
9.618251 0.016760 0.005557 0.000158
9.634997 0.016746 0.005554 0.000155
9.651728 0.016732 0.005550 0.000152
9.668446 0.016718 0.005547 0.000149
9.685150 0.016704 0.005543 0.000145
9.701840 0.016690 0.005540 0.000141
9.718516 0.016676 0.005536 0.000137
9.735179 0.016663 0.005531 0.000133
9.751829 0.016650 0.005527 0.000128
9.768465 0.016636 0.005522 0.000123
9.785088 0.016623 0.005517 0.000118
9.801698 0.016610 0.005511 0.000113
9.818295 0.016597 0.005506 0.000107
9.834879 0.016584 0.005500 0.000101
9.851451 0.016571 0.005494 0.000095
9.868010 0.016559 0.005488 0.000089
9.884556 0.016546 0.005481 0.000083
9.901090 0.016534 0.005474 0.000076
9.917612 0.016522 0.005467 0.000069
9.934122 0.016510 0.005460 0.000062
9.950620 0.016498 0.005453 0.000054
9.967106 0.016486 0.005445 0.000047
9.983581 0.016474 0.005437 0.000039
10.000044 0.016463 0.005429 0.000031
10.016495 0.016451 0.005421 0.000023
10.032935 0.016440 0.005413 0.000014
10.049364 0.016429 0.005404 0.000006
10.065782 0.016418 0.005395 -0.000003
10.082188 0.016407 0.005386 -0.000012
10.098584 0.016396 0.005377 -0.000021
10.114969 0.016385 0.005368 -0.000031
10.131344 0.016375 0.005358 -0.000040
10.147708 0.016364 0.005348 -0.000050
10.164062 0.016354 0.005339 -0.000060
10.180405 0.016343 0.005329 -0.000070
10.196738 0.016333 0.005318 -0.000080
10.213061 0.016323 0.005308 -0.000090
10.229374 0.016313 0.005298 -0.000101
10.245677 0.016303 0.005287 -0.000111
10.261971 0.016293 0.005277 -0.000122
10.278255 0.016284 0.005266 -0.000133
10.294529 0.016274 0.005255 -0.000144
10.310793 0.016265 0.005244 -0.000155
10.327049 0.016255 0.005233 -0.000166
10.343294 0.016246 0.005221 -0.000177
10.359531 0.016237 0.005210 -0.000189
10.375759 0.016227 0.005198 -0.000200
10.391977 0.016218 0.005187 -0.000212
10.408186 0.016209 0.005175 -0.000224
10.424387 0.016200 0.005163 -0.000235
10.440578 0.016191 0.005151 -0.000247
10.456761 0.016183 0.005139 -0.000260
10.472935 0.016174 0.005127 -0.000272
10.489100 0.016165 0.005115 -0.000284
10.505256 0.016157 0.005102 -0.000296
10.521405 0.016148 0.005090 -0.000309
10.537544 0.016140 0.005077 -0.000321
10.553675 0.016131 0.005065 -0.000334
10.569798 0.016123 0.005052 -0.000347
10.585913 0.016115 0.005039 -0.000359
10.602019 0.016106 0.005026 -0.000372
10.618117 0.016098 0.005013 -0.000385
10.634207 0.016090 0.005000 -0.000399
10.650289 0.016082 0.004986 -0.000412
10.666363 0.016074 0.004973 -0.000425
10.682429 0.016066 0.004959 -0.000439
10.698487 0.016058 0.004946 -0.000453
10.714538 0.016050 0.004932 -0.000467
10.730580 0.016043 0.004918 -0.000481
10.746616 0.016035 0.004904 -0.000495
10.762643 0.016028 0.004890 -0.000509
10.778663 0.016020 0.004875 -0.000523
10.794676 0.016013 0.004861 -0.000538
10.810682 0.016006 0.004846 -0.000552
10.826680 0.015998 0.004832 -0.000567
10.842671 0.015991 0.004817 -0.000582
10.858655 0.015984 0.004802 -0.000597
10.874632 0.015977 0.004787 -0.000612
10.890602 0.015970 0.004771 -0.000627
10.906565 0.015963 0.004756 -0.000643
10.922521 0.015956 0.004740 -0.000658
10.938470 0.015949 0.004724 -0.000674
10.954413 0.015943 0.004708 -0.000690
10.970349 0.015936 0.004692 -0.000706
10.986279 0.015930 0.004676 -0.000723
11.002202 0.015923 0.004659 -0.000739
11.018120 0.015917 0.004643 -0.000756
11.034031 0.015911 0.004626 -0.000773
11.049935 0.015905 0.004609 -0.000790
11.065834 0.015899 0.004592 -0.000807
11.081727 0.015893 0.004574 -0.000824
11.097615 0.015887 0.004557 -0.000842
11.113496 0.015882 0.004539 -0.000859
11.129372 0.015876 0.004521 -0.000877
11.145242 0.015870 0.004503 -0.000895
11.161107 0.015865 0.004485 -0.000913
11.176967 0.015859 0.004467 -0.000932
11.192821 0.015854 0.004448 -0.000950
11.208669 0.015849 0.004429 -0.000969
11.224513 0.015844 0.004410 -0.000988
11.240351 0.015839 0.004391 -0.001007
11.256185 0.015834 0.004372 -0.001027
11.272014 0.015829 0.004352 -0.001046
11.287838 0.015824 0.004333 -0.001066
11.303657 0.015819 0.004313 -0.001085
11.319472 0.015815 0.004293 -0.001105
11.335282 0.015810 0.004273 -0.001125
11.351088 0.015806 0.004253 -0.001145
11.366890 0.015802 0.004233 -0.001166
11.382687 0.015798 0.004212 -0.001186
11.398481 0.015793 0.004191 -0.001207
11.414270 0.015789 0.004171 -0.001228
11.430056 0.015786 0.004149 -0.001249
11.445837 0.015782 0.004128 -0.001271
11.461616 0.015778 0.004106 -0.001292
11.477390 0.015774 0.004085 -0.001314
11.493161 0.015771 0.004062 -0.001336
11.508929 0.015768 0.004040 -0.001358
11.524693 0.015764 0.004018 -0.001381
11.540454 0.015761 0.003995 -0.001404
11.556212 0.015758 0.003972 -0.001427
11.571967 0.015755 0.003949 -0.001450
11.587720 0.015752 0.003925 -0.001473
11.603469 0.015750 0.003901 -0.001497
11.619216 0.015747 0.003877 -0.001521
11.634960 0.015744 0.003853 -0.001545
11.650702 0.015742 0.003829 -0.001570
11.666442 0.015739 0.003804 -0.001595
11.682179 0.015737 0.003779 -0.001620
11.697913 0.015735 0.003754 -0.001645
11.713646 0.015732 0.003728 -0.001670
